Open,Close,High,Low,Volume,Date
1505.972,1505.972,1505.972,1505.972,,05/14/13
1497.398,1497.398,1497.398,1497.398,,05/13/13
1495.839,1495.839,1495.839,1495.839,,05/10/13
1495.741,1495.741,1495.741,1495.741,,05/09/13
1503.663,1503.663,1503.663,1503.663,,05/08/13
1492.065,1492.065,1492.065,1492.065,,05/07/13
1481.85,1481.85,1481.85,1481.85,,05/06/13
1482.458,1482.458,1482.458,1482.458,,05/03/13
1469.723,1469.723,1469.723,1469.723,,05/02/13
1466.533,1466.533,1466.533,1466.533,,05/01/13
1476.139,1476.139,1476.139,1476.139,,04/30/13
1468.438,1468.438,1468.438,1468.438,,04/29/13
1457.799,1457.799,1457.799,1457.799,,04/26/13
1459.258,1459.258,1459.258,1459.258,,04/25/13
1450.793,1450.793,1450.793,1450.793,,04/24/13
1443.856,1443.856,1443.856,1443.856,,04/23/13
1427.075,1427.075,1427.075,1427.075,,04/22/13
1422.253,1422.253,1422.253,1422.253,,04/19/13
1413.722,1413.722,1413.722,1413.722,,04/18/13
1420.703,1420.703,1420.703,1420.703,,04/17/13
1438.808,1438.808,1438.808,1438.808,,04/16/13
1431.095,1431.095,1431.095,1431.095,,04/15/13
1456.537,1456.537,1456.537,1456.537,,04/12/13
1462.815,1462.815,1462.815,1462.815,,04/11/13
1452.413,1452.413,1452.413,1452.413,,04/10/13
1433.01,1433.01,1433.01,1433.01,,04/09/13
1426.451,1426.451,1426.451,1426.451,,04/08/13
1419.105,1419.105,1419.105,1419.105,,04/05/13
1422.219,1422.219,1422.219,1422.219,,04/04/13
1425.587,1425.587,1425.587,1425.587,,04/03/13
1435.412,1435.412,1435.412,1435.412,,04/02/13
1428.036,1428.036,1428.036,1428.036,,04/01/13
1434.515,1434.515,1434.515,1434.515,,03/29/13
1434.619,1434.619,1434.619,1434.619,,03/28/13
1428.946,1428.946,1428.946,1428.946,,03/27/13
1432.636,1432.636,1432.636,1432.636,,03/26/13
1426.714,1426.714,1426.714,1426.714,,03/25/13
1432.331,1432.331,1432.331,1432.331,,03/22/13
1426.663,1426.663,1426.663,1426.663,,03/21/13
1434.352,1434.352,1434.352,1434.352,,03/20/13
1426.753,1426.753,1426.753,1426.753,,03/19/13
1430.967,1430.967,1430.967,1430.967,,03/18/13
1444.476,1444.476,1444.476,1444.476,,03/15/13
1440.207,1440.207,1440.207,1440.207,,03/14/13
1429.838,1429.838,1429.838,1429.838,,03/13/13
1433.278,1433.278,1433.278,1433.278,,03/12/13
1434.828,1434.828,1434.828,1434.828,,03/11/13
1428.716,1428.716,1428.716,1428.716,,03/08/13
1424.883,1424.883,1424.883,1424.883,,03/07/13
1422.258,1422.258,1422.258,1422.258,,03/06/13
1420.254,1420.254,1420.254,1420.254,,03/05/13
1404.942,1404.942,1404.942,1404.942,,03/04/13
1401.749,1401.749,1401.749,1401.749,,03/01/13
1405.18,1405.18,1405.18,1405.18,,02/28/13
1399.427,1399.427,1399.427,1399.427,,02/27/13
1386.059,1386.059,1386.059,1386.059,,02/26/13
1391.218,1391.218,1391.218,1391.218,,02/25/13
1402.052,1402.052,1402.052,1402.052,,02/22/13
1392.105,1392.105,1392.105,1392.105,,02/21/13
1410.013,1410.013,1410.013,1410.013,,02/20/13
1419.815,1419.815,1419.815,1419.815,,02/19/13
1408.46,1408.46,1408.46,1408.46,,02/18/13
1406.915,1406.915,1406.915,1406.915,,02/15/13
1411.59,1411.59,1411.59,1411.59,,02/14/13
1413.805,1413.805,1413.805,1413.805,,02/13/13
1413.833,1413.833,1413.833,1413.833,,02/12/13
1405.7,1405.7,1405.7,1405.7,,02/11/13
1410.442,1410.442,1410.442,1410.442,,02/08/13
1401.92,1401.92,1401.92,1401.92,,02/07/13
1408.347,1408.347,1408.347,1408.347,,02/06/13
1405.149,1405.149,1405.149,1405.149,,02/05/13
1399.68,1399.68,1399.68,1399.68,,02/04/13
1416.788,1416.788,1416.788,1416.788,,02/01/13
1405.466,1405.466,1405.466,1405.466,,01/31/13
1409.466,1409.466,1409.466,1409.466,,01/30/13
1410.675,1410.675,1410.675,1410.675,,01/29/13
1403.04,1403.04,1403.04,1403.04,,01/28/13
1405.466,1405.466,1405.466,1405.466,,01/25/13
1396.136,1396.136,1396.136,1396.136,,01/24/13
1393.04,1393.04,1393.04,1393.04,,01/23/13
1393.619,1393.619,1393.619,1393.619,,01/22/13
1389.576,1389.576,1389.576,1389.576,,01/21/13
1388.113,1388.113,1388.113,1388.113,,01/18/13
1386.161,1386.161,1386.161,1386.161,,01/17/13
1378.915,1378.915,1378.915,1378.915,,01/16/13
1382.741,1382.741,1382.741,1382.741,,01/15/13
1380.205,1380.205,1380.205,1380.205,,01/14/13
1381.941,1381.941,1381.941,1381.941,,01/11/13
1378.485,1378.485,1378.485,1378.485,,01/10/13
1367.154,1367.154,1367.154,1367.154,,01/09/13
1362.247,1362.247,1362.247,1362.247,,01/08/13
1366.907,1366.907,1366.907,1366.907,,01/07/13
1370.111,1370.111,1370.111,1370.111,,01/04/13
1364.387,1364.387,1364.387,1364.387,,01/03/13
1367.384,1367.384,1367.384,1367.384,,01/02/13
1338.552,1338.552,1338.552,1338.552,,01/01/13
1338.5,1338.5,1338.5,1338.5,,12/31/12
1326.835,1326.835,1326.835,1326.835,,12/28/12
1336.299,1336.299,1336.299,1336.299,,12/27/12
1335.981,1335.981,1335.981,1335.981,,12/26/12
1339.04,1339.04,1339.04,1339.04,,12/25/12
1338.336,1338.336,1338.336,1338.336,,12/24/12
1341.064,1341.064,1341.064,1341.064,,12/21/12
1351.852,1351.852,1351.852,1351.852,,12/20/12
1348.902,1348.902,1348.902,1348.902,,12/19/12
1347.923,1347.923,1347.923,1347.923,,12/18/12
1335.205,1335.205,1335.205,1335.205,,12/17/12
1325.492,1325.492,1325.492,1325.492,,12/14/12
1327.621,1327.621,1327.621,1327.621,,12/13/12
1332.27,1332.27,1332.27,1332.27,,12/12/12
1329.939,1329.939,1329.939,1329.939,,12/11/12
1321.959,1321.959,1321.959,1321.959,,12/10/12
1320.74,1320.74,1320.74,1320.74,,12/07/12
1319.126,1319.126,1319.126,1319.126,,12/06/12
1315.398,1315.398,1315.398,1315.398,,12/05/12
1314.017,1314.017,1314.017,1314.017,,12/04/12
1314.301,1314.301,1314.301,1314.301,,12/03/12
1315.493,1315.493,1315.493,1315.493,,11/30/12
1314.671,1314.671,1314.671,1314.671,,11/29/12
1303.848,1303.848,1303.848,1303.848,,11/28/12
1299.362,1299.362,1299.362,1299.362,,11/27/12
1302.634,1302.634,1302.634,1302.634,,11/26/12
1304.854,1304.854,1304.854,1304.854,,11/23/12
1290.502,1290.502,1290.502,1290.502,,11/22/12
1284.324,1284.324,1284.324,1284.324,,11/21/12
1281.29,1281.29,1281.29,1281.29,,11/20/12
1280.86,1280.86,1280.86,1280.86,,11/19/12
1253.305,1253.305,1253.305,1253.305,,11/16/12
1253.86,1253.86,1253.86,1253.86,,11/15/12
1257.115,1257.115,1257.115,1257.115,,11/14/12
1271.854,1271.854,1271.854,1271.854,,11/13/12
1274.319,1274.319,1274.319,1274.319,,11/12/12
1276.025,1276.025,1276.025,1276.025,,11/09/12
1276.725,1276.725,1276.725,1276.725,,11/08/12
1289.111,1289.111,1289.111,1289.111,,11/07/12
1311.419,1311.419,1311.419,1311.419,,11/06/12
1303.371,1303.371,1303.371,1303.371,,11/05/12
1305.773,1305.773,1305.773,1305.773,,11/02/12
1313.188,1313.188,1313.188,1313.188,,11/01/12
1301.522,1301.522,1301.522,1301.522,,10/31/12
1302.183,1302.183,1302.183,1302.183,,10/30/12
1296.962,1296.962,1296.962,1296.962,,10/29/12
1300.227,1300.227,1300.227,1300.227,,10/26/12
1302.766,1302.766,1302.766,1302.766,,10/25/12
1298.764,1298.764,1298.764,1298.764,,10/24/12
1299.994,1299.994,1299.994,1299.994,,10/23/12
1320.864,1320.864,1320.864,1320.864,,10/22/12
1322.284,1322.284,1322.284,1322.284,,10/19/12
1339.546,1339.546,1339.546,1339.546,,10/18/12
1339.648,1339.648,1339.648,1339.648,,10/17/12
1329.431,1329.431,1329.431,1329.431,,10/16/12
1312.779,1312.779,1312.779,1312.779,,10/15/12
1306.02,1306.02,1306.02,1306.02,,10/12/12
1308.834,1308.834,1308.834,1308.834,,10/11/12
1305.145,1305.145,1305.145,1305.145,,10/10/12
1313.46,1313.46,1313.46,1313.46,,10/09/12
1326.366,1326.366,1326.366,1326.366,,10/08/12
1334.63,1334.63,1334.63,1334.63,,10/05/12
1329.005,1329.005,1329.005,1329.005,,10/04/12
1318.914,1318.914,1318.914,1318.914,,10/03/12
1319.515,1319.515,1319.515,1319.515,,10/02/12
1318.824,1318.824,1318.824,1318.824,,10/01/12
1311.504,1311.504,1311.504,1311.504,,09/28/12
1320.173,1320.173,1320.173,1320.173,,09/27/12
1309.401,1309.401,1309.401,1309.401,,09/26/12
1327.245,1327.245,1327.245,1327.245,,09/25/12
1331.805,1331.805,1331.805,1331.805,,09/24/12
1338.047,1338.047,1338.047,1338.047,,09/21/12
1334.482,1334.482,1334.482,1334.482,,09/20/12
1341.496,1341.496,1341.496,1341.496,,09/19/12
1337.163,1337.163,1337.163,1337.163,,09/18/12
1342.31,1342.31,1342.31,1342.31,,09/17/12
1347.614,1347.614,1347.614,1347.614,,09/14/12
1329.483,1329.483,1329.483,1329.483,,09/13/12
1316.702,1316.702,1316.702,1316.702,,09/12/12
1311.712,1311.712,1311.712,1311.712,,09/11/12
1306.306,1306.306,1306.306,1306.306,,09/10/12
1312.078,1312.078,1312.078,1312.078,,09/07/12
1297.596,1297.596,1297.596,1297.596,,09/06/12
1273.215,1273.215,1273.215,1273.215,,09/05/12
1274.653,1274.653,1274.653,1274.653,,09/04/12
1280.76,1280.76,1280.76,1280.76,,09/03/12
1279.208,1279.208,1279.208,1279.208,,08/31/12
1272.02,1272.02,1272.02,1272.02,,08/30/12
1283.227,1283.227,1283.227,1283.227,,08/29/12
1284.252,1284.252,1284.252,1284.252,,08/28/12
1286.548,1286.548,1286.548,1286.548,,08/27/12
1285.84,1285.84,1285.84,1285.84,,08/24/12
1285.283,1285.283,1285.283,1285.283,,08/23/12
1287.843,1287.843,1287.843,1287.843,,08/22/12
1293.428,1293.428,1293.428,1293.428,,08/21/12
1289.752,1289.752,1289.752,1289.752,,08/20/12
1290.232,1290.232,1290.232,1290.232,,08/17/12
1287.618,1287.618,1287.618,1287.618,,08/16/12
1276.822,1276.822,1276.822,1276.822,,08/15/12
1277.508,1277.508,1277.508,1277.508,,08/14/12
1276.256,1276.256,1276.256,1276.256,,08/13/12
1278.359,1278.359,1278.359,1278.359,,08/10/12
1277.793,1277.793,1277.793,1277.793,,08/09/12
1276.092,1276.092,1276.092,1276.092,,08/08/12
1276.403,1276.403,1276.403,1276.403,,08/07/12
1267.849,1267.849,1267.849,1267.849,,08/06/12
1259.65,1259.65,1259.65,1259.65,,08/03/12
1234.966,1234.966,1234.966,1234.966,,08/02/12
1248.103,1248.103,1248.103,1248.103,,08/01/12
1250.569,1250.569,1250.569,1250.569,,07/31/12
1253.897,1253.897,1253.897,1253.897,,07/30/12
1250.016,1250.016,1250.016,1250.016,,07/27/12
1227.823,1227.823,1227.823,1227.823,,07/26/12
1201.744,1201.744,1201.744,1201.744,,07/25/12
1202.882,1202.882,1202.882,1202.882,,07/24/12
1212.045,1212.045,1212.045,1212.045,,07/23/12
1231.352,1231.352,1231.352,1231.352,,07/20/12
1247.821,1247.821,1247.821,1247.821,,07/19/12
1239.07,1239.07,1239.07,1239.07,,07/18/12
1229.118,1229.118,1229.118,1229.118,,07/17/12
1225.352,1225.352,1225.352,1225.352,,07/16/12
1225.547,1225.547,1225.547,1225.547,,07/13/12
1207.472,1207.472,1207.472,1207.472,,07/12/12
1218.814,1218.814,1218.814,1218.814,,07/11/12
1218.79,1218.79,1218.79,1218.79,,07/10/12
1224.139,1224.139,1224.139,1224.139,,07/09/12
1229.371,1229.371,1229.371,1229.371,,07/06/12
1242.403,1242.403,1242.403,1242.403,,07/05/12
1250.183,1250.183,1250.183,1250.183,,07/04/12
1251.416,1251.416,1251.416,1251.416,,07/03/12
1240.496,1240.496,1240.496,1240.496,,07/02/12
1235.716,1235.716,1235.716,1235.716,,06/29/12
1199.935,1199.935,1199.935,1199.935,,06/28/12
1201.707,1201.707,1201.707,1201.707,,06/27/12
1190.43,1190.43,1190.43,1190.43,,06/26/12
1188.274,1188.274,1188.274,1188.274,,06/25/12
1205.67,1205.67,1205.67,1205.67,,06/22/12
1206.861,1206.861,1206.861,1206.861,,06/21/12
1229.503,1229.503,1229.503,1229.503,,06/20/12
1226.936,1226.936,1226.936,1226.936,,06/19/12
1211.713,1211.713,1211.713,1211.713,,06/18/12
1208.529,1208.529,1208.529,1208.529,,06/15/12
1196.004,1196.004,1196.004,1196.004,,06/14/12
1190.174,1190.174,1190.174,1190.174,,06/13/12
1191.915,1191.915,1191.915,1191.915,,06/12/12
1184.098,1184.098,1184.098,1184.098,,06/11/12
1188.859,1188.859,1188.859,1188.859,,06/08/12
1190.738,1190.738,1190.738,1190.738,,06/07/12
1183.598,1183.598,1183.598,1183.598,,06/06/12
1158.302,1158.302,1158.302,1158.302,,06/05/12
1151.206,1151.206,1151.206,1151.206,,06/04/12
1152.971,1152.971,1152.971,1152.971,,06/01/12
1177.645,1177.645,1177.645,1177.645,,05/31/12
1181.366,1181.366,1181.366,1181.366,,05/30/12
1201.506,1201.506,1201.506,1201.506,,05/29/12
1190.116,1190.116,1190.116,1190.116,,05/28/12
1188.559,1188.559,1188.559,1188.559,,05/25/12
1191.464,1191.464,1191.464,1191.464,,05/24/12
1187.358,1187.358,1187.358,1187.358,,05/23/12
1199.88,1199.88,1199.88,1199.88,,05/22/12
1191.452,1191.452,1191.452,1191.452,,05/21/12
1178.43,1178.43,1178.43,1178.43,,05/18/12
1191.485,1191.485,1191.485,1191.485,,05/17/12
1204.635,1204.635,1204.635,1204.635,,05/16/12
1213.994,1213.994,1213.994,1213.994,,05/15/12
1224.337,1224.337,1224.337,1224.337,,05/14/12
1242.404,1242.404,1242.404,1242.404,,05/11/12
1245.043,1245.043,1245.043,1245.043,,05/10/12
1240.848,1240.848,1240.848,1240.848,,05/09/12
1250.582,1250.582,1250.582,1250.582,,05/08/12
1260.927,1260.927,1260.927,1260.927,,05/07/12
1264.985,1264.985,1264.985,1264.985,,05/04/12
1284.441,1284.441,1284.441,1284.441,,05/03/12
1291.502,1291.502,1291.502,1291.502,,05/02/12
1296.982,1296.982,1296.982,1296.982,,05/01/12
1293.991,1293.991,1293.991,1293.991,,04/30/12
1298.712,1298.712,1298.712,1298.712,,04/27/12
1293.43,1293.43,1293.43,1293.43,,04/26/12
1285.52,1285.52,1285.52,1285.52,,04/25/12
1271.804,1271.804,1271.804,1271.804,,04/24/12
1264.215,1264.215,1264.215,1264.215,,04/23/12
1281.713,1281.713,1281.713,1281.713,,04/20/12
1277.721,1277.721,1277.721,1277.721,,04/19/12
1283.872,1283.872,1283.872,1283.872,,04/18/12
1287.09,1287.09,1287.09,1287.09,,04/17/12
1266.942,1266.942,1266.942,1266.942,,04/16/12
1268.349,1268.349,1268.349,1268.349,,04/13/12
1284.254,1284.254,1284.254,1284.254,,04/12/12
1266.597,1266.597,1266.597,1266.597,,04/11/12
1259.339,1259.339,1259.339,1259.339,,04/10/12
1280.141,1280.141,1280.141,1280.141,,04/09/12
1289.028,1289.028,1289.028,1289.028,,04/06/12
1290.089,1290.089,1290.089,1290.089,,04/05/12
1291.811,1291.811,1291.811,1291.811,,04/04/12
1316.884,1316.884,1316.884,1316.884,,04/03/12
1324.257,1324.257,1324.257,1324.257,,04/02/12
1312.011,1312.011,1312.011,1312.011,,03/30/12
1305.421,1305.421,1305.421,1305.421,,03/29/12
1312.447,1312.447,1312.447,1312.447,,03/28/12
1322.318,1322.318,1322.318,1322.318,,03/27/12
1323.378,1323.378,1323.378,1323.378,,03/26/12
1308.251,1308.251,1308.251,1308.251,,03/23/12
1304.33,1304.33,1304.33,1304.33,,03/22/12
1312.398,1312.398,1312.398,1312.398,,03/21/12
1316.711,1316.711,1316.711,1316.711,,03/20/12
1325.655,1325.655,1325.655,1325.655,,03/19/12
1320.961,1320.961,1320.961,1320.961,,03/16/12
1314.453,1314.453,1314.453,1314.453,,03/15/12
1305.71,1305.71,1305.71,1305.71,,03/14/12
1308.596,1308.596,1308.596,1308.596,,03/13/12
1289.613,1289.613,1289.613,1289.613,,03/12/12
1291.861,1291.861,1291.861,1291.861,,03/09/12
1290.382,1290.382,1290.382,1290.382,,03/08/12
1270.771,1270.771,1270.771,1270.771,,03/07/12
1265.484,1265.484,1265.484,1265.484,,03/06/12
1292.05,1292.05,1292.05,1292.05,,03/05/12
1298.505,1298.505,1298.505,1298.505,,03/02/12
1304.481,1304.481,1304.481,1304.481,,03/01/12
1298.72,1298.72,1298.72,1298.72,,02/29/12
1302.996,1302.996,1302.996,1302.996,,02/28/12
1298.085,1298.085,1298.085,1298.085,,02/27/12
1300.569,1300.569,1300.569,1300.569,,02/24/12
1294.344,1294.344,1294.344,1294.344,,02/23/12
1288.977,1288.977,1288.977,1288.977,,02/22/12
1294.618,1294.618,1294.618,1294.618,,02/21/12
1296.425,1296.425,1296.425,1296.425,,02/20/12
1288.051,1288.051,1288.051,1288.051,,02/17/12
1280.157,1280.157,1280.157,1280.157,,02/16/12
1274.572,1274.572,1274.572,1274.572,,02/15/12
1273.911,1273.911,1273.911,1273.911,,02/14/12
1279.204,1279.204,1279.204,1279.204,,02/13/12
1269.663,1269.663,1269.663,1269.663,,02/10/12
1284.242,1284.242,1284.242,1284.242,,02/09/12
1281.234,1281.234,1281.234,1281.234,,02/08/12
1278.271,1278.271,1278.271,1278.271,,02/07/12
1273.46,1273.46,1273.46,1273.46,,02/06/12
1273.743,1273.743,1273.743,1273.743,,02/03/12
1259.913,1259.913,1259.913,1259.913,,02/02/12
1257.584,1257.584,1257.584,1257.584,,02/01/12
1240.894,1240.894,1240.894,1240.894,,01/31/12
1238.887,1238.887,1238.887,1238.887,,01/30/12
1246.038,1246.038,1246.038,1246.038,,01/27/12
1250.634,1250.634,1250.634,1250.634,,01/26/12
1243.353,1243.353,1243.353,1243.353,,01/25/12
1237.125,1237.125,1237.125,1237.125,,01/24/12
1242.69,1242.69,1242.69,1242.69,,01/23/12
1235.638,1235.638,1235.638,1235.638,,01/20/12
1233.004,1233.004,1233.004,1233.004,,01/19/12
1222.17,1222.17,1222.17,1222.17,,01/18/12
1211.635,1211.635,1211.635,1211.635,,01/17/12
1202.483,1202.483,1202.483,1202.483,,01/16/12
1201.059,1201.059,1201.059,1201.059,,01/13/12
1207.369,1207.369,1207.369,1207.369,,01/12/12
1204.301,1204.301,1204.301,1204.301,,01/11/12
1207.554,1207.554,1207.554,1207.554,,01/10/12
1192.485,1192.485,1192.485,1192.485,,01/09/12
1191.667,1191.667,1191.667,1191.667,,01/06/12
1197.032,1197.032,1197.032,1197.032,,01/05/12
1203.62,1203.62,1203.62,1203.62,,01/04/12
1206.093,1206.093,1206.093,1206.093,,01/03/12
1186.071,1186.071,1186.071,1186.071,,01/02/12
1182.595,1182.595,1182.595,1182.595,,12/30/11
1177.558,1177.558,1177.558,1177.558,,12/29/11
1167.961,1167.961,1167.961,1167.961,,12/28/11
1183.588,1183.588,1183.588,1183.588,,12/27/11
1182.85,1182.85,1182.85,1182.85,,12/26/11
1182.239,1182.239,1182.239,1182.239,,12/23/11
1173.46,1173.46,1173.46,1173.46,,12/22/11
1164.162,1164.162,1164.162,1164.162,,12/21/11
1163.898,1163.898,1163.898,1163.898,,12/20/11
1135.299,1135.299,1135.299,1135.299,,12/19/11
1146.476,1146.476,1146.476,1146.476,,12/16/11
1142.851,1142.851,1142.851,1142.851,,12/15/11
1139.045,1139.045,1139.045,1139.045,,12/14/11
1159.392,1159.392,1159.392,1159.392,,12/13/11
1168.923,1168.923,1168.923,1168.923,,12/12/11
1187.286,1187.286,1187.286,1187.286,,12/09/11
1174.6,1174.6,1174.6,1174.6,,12/08/11
1197.31,1197.31,1197.31,1197.31,,12/07/11
1193.676,1193.676,1193.676,1193.676,,12/06/11
1199.331,1199.331,1199.331,1199.331,,12/05/11
1187.636,1187.636,1187.636,1187.636,,12/02/11
1184.459,1184.459,1184.459,1184.459,,12/01/11
1184.604,1184.604,1184.604,1184.604,,11/30/11
1139.696,1139.696,1139.696,1139.696,,11/29/11
1132.349,1132.349,1132.349,1132.349,,11/28/11
1097.81,1097.81,1097.81,1097.81,,11/25/11
1099.84,1099.84,1099.84,1099.84,,11/24/11
1102.892,1102.892,1102.892,1102.892,,11/23/11
1127.249,1127.249,1127.249,1127.249,,11/22/11
1130.984,1130.984,1130.984,1130.984,,11/21/11
1157.5,1157.5,1157.5,1157.5,,11/18/11
1162.67,1162.67,1162.67,1162.67,,11/17/11
1178.948,1178.948,1178.948,1178.948,,11/16/11
1191.204,1191.204,1191.204,1191.204,,11/15/11
1194.555,1194.555,1194.555,1194.555,,11/14/11
1205.46,1205.46,1205.46,1205.46,,11/11/11
1178.919,1178.919,1178.919,1178.919,,11/10/11
1180.592,1180.592,1180.592,1180.592,,11/09/11
1215.688,1215.688,1215.688,1215.688,,11/08/11
1204.973,1204.973,1204.973,1204.973,,11/07/11
1203.067,1203.067,1203.067,1203.067,,11/04/11
1206.762,1206.762,1206.762,1206.762,,11/03/11
1189.295,1189.295,1189.295,1189.295,,11/02/11
1174.773,1174.773,1174.773,1174.773,,11/01/11
1217.296,1217.296,1217.296,1217.296,,10/31/11
1254.203,1254.203,1254.203,1254.203,,10/28/11
1250.822,1250.822,1250.822,1250.822,,10/27/11
1200.429,1200.429,1200.429,1200.429,,10/26/11
1195.813,1195.813,1195.813,1195.813,,10/25/11
1211.885,1211.885,1211.885,1211.885,,10/24/11
1194.33,1194.33,1194.33,1194.33,,10/21/11
1166.921,1166.921,1166.921,1166.921,,10/20/11
1174.97,1174.97,1174.97,1174.97,,10/19/11
1177.541,1177.541,1177.541,1177.541,,10/18/11
1171.84,1171.84,1171.84,1171.84,,10/17/11
1186.399,1186.399,1186.399,1186.399,,10/14/11
1169.207,1169.207,1169.207,1169.207,,10/13/11
1175.708,1175.708,1175.708,1175.708,,10/12/11
1159.277,1159.277,1159.277,1159.277,,10/11/11
1156.539,1156.539,1156.539,1156.539,,10/10/11
1126.152,1126.152,1126.152,1126.152,,10/07/11
1123.846,1123.846,1123.846,1123.846,,10/06/11
1096.162,1096.162,1096.162,1096.162,,10/05/11
1074.496,1074.496,1074.496,1074.496,,10/04/11
1074.812,1074.812,1074.812,1074.812,,10/03/11
1104.065,1104.065,1104.065,1104.065,,09/30/11
1129.698,1129.698,1129.698,1129.698,,09/29/11
1122.446,1122.446,1122.446,1122.446,,09/28/11
1140.156,1140.156,1140.156,1140.156,,09/27/11
1109.43,1109.43,1109.43,1109.43,,09/26/11
1094.923,1094.923,1094.923,1094.923,,09/23/11
1089.333,1089.333,1089.333,1089.333,,09/22/11
1137.175,1137.175,1137.175,1137.175,,09/21/11
1161.938,1161.938,1161.938,1161.938,,09/20/11
1156.534,1156.534,1156.534,1156.534,,09/19/11
1176.026,1176.026,1176.026,1176.026,,09/16/11
1169.474,1169.474,1169.474,1169.474,,09/15/11
1145.071,1145.071,1145.071,1145.071,,09/14/11
1134.649,1134.649,1134.649,1134.649,,09/13/11
1122.684,1122.684,1122.684,1122.684,,09/12/11
1134.677,1134.677,1134.677,1134.677,,09/09/11
1169.618,1169.618,1169.618,1169.618,,09/08/11
1173.437,1173.437,1173.437,1173.437,,09/07/11
1141.908,1141.908,1141.908,1141.908,,09/06/11
1153.568,1153.568,1153.568,1153.568,,09/05/11
1175.264,1175.264,1175.264,1175.264,,09/02/11
1203.166,1203.166,1203.166,1203.166,,09/01/11
1211.224,1211.224,1211.224,1211.224,,08/31/11
1196.181,1196.181,1196.181,1196.181,,08/30/11
1190.92,1190.92,1190.92,1190.92,,08/29/11
1163.018,1163.018,1163.018,1163.018,,08/26/11
1154.639,1154.639,1154.639,1154.639,,08/25/11
1168.582,1168.582,1168.582,1168.582,,08/24/11
1157.748,1157.748,1157.748,1157.748,,08/23/11
1131.334,1131.334,1131.334,1131.334,,08/22/11
1131.692,1131.692,1131.692,1131.692,,08/19/11
1147.862,1147.862,1147.862,1147.862,,08/18/11
1200.345,1200.345,1200.345,1200.345,,08/17/11
1196.576,1196.576,1196.576,1196.576,,08/16/11
1204.8,1204.8,1204.8,1204.8,,08/15/11
1180.821,1180.821,1180.821,1180.821,,08/12/11
1166.539,1166.539,1166.539,1166.539,,08/11/11
1130.331,1130.331,1130.331,1130.331,,08/10/11
1164.914,1164.914,1164.914,1164.914,,08/09/11
1132.908,1132.908,1132.908,1132.908,,08/08/11
1194.049,1194.049,1194.049,1194.049,,08/05/11
1208.397,1208.397,1208.397,1208.397,,08/04/11
1262.707,1262.707,1262.707,1262.707,,08/03/11
1269.437,1269.437,1269.437,1269.437,,08/02/11
1297.225,1297.225,1297.225,1297.225,,08/01/11
1306.054,1306.054,1306.054,1306.054,,07/29/11
1312.625,1312.625,1312.625,1312.625,,07/28/11
1318.959,1318.959,1318.959,1318.959,,07/27/11
1342.401,1342.401,1342.401,1342.401,,07/26/11
1340.939,1340.939,1340.939,1340.939,,07/25/11
1348.695,1348.695,1348.695,1348.695,,07/22/11
1343.718,1343.718,1343.718,1343.718,,07/21/11
1324.115,1324.115,1324.115,1324.115,,07/20/11
1316.539,1316.539,1316.539,1316.539,,07/19/11
1297.04,1297.04,1297.04,1297.04,,07/18/11
1313.169,1313.169,1313.169,1313.169,,07/15/11
1310.831,1310.831,1310.831,1310.831,,07/14/11
1320.34,1320.34,1320.34,1320.34,,07/13/11
1307.279,1307.279,1307.279,1307.279,,07/12/11
1314.812,1314.812,1314.812,1314.812,,07/11/11
1343.125,1343.125,1343.125,1343.125,,07/08/11
1352.385,1352.385,1352.385,1352.385,,07/07/11
1341.981,1341.981,1341.981,1341.981,,07/06/11
1345.933,1345.933,1345.933,1345.933,,07/05/11
1348.178,1348.178,1348.178,1348.178,,07/04/11
1343.806,1343.806,1343.806,1343.806,,07/01/11
1331.182,1331.182,1331.182,1331.182,,06/30/11
1314,1314,1314,1314,,06/29/11
1296.429,1296.429,1296.429,1296.429,,06/28/11
1281.77,1281.77,1281.77,1281.77,,06/27/11
1275.448,1275.448,1275.448,1275.448,,06/24/11
1281.573,1281.573,1281.573,1281.573,,06/23/11
1299.531,1299.531,1299.531,1299.531,,06/22/11
1301.774,1301.774,1301.774,1301.774,,06/21/11
1281.549,1281.549,1281.549,1281.549,,06/20/11
1280.579,1280.579,1280.579,1280.579,,06/17/11
1273.561,1273.561,1273.561,1273.561,,06/16/11
1283.971,1283.971,1283.971,1283.971,,06/15/11
1305.838,1305.838,1305.838,1305.838,,06/14/11
1288.486,1288.486,1288.486,1288.486,,06/13/11
1288.492,1288.492,1288.492,1288.492,,06/10/11
1307.925,1307.925,1307.925,1307.925,,06/09/11
1301.837,1301.837,1301.837,1301.837,,06/08/11
1311.899,1311.899,1311.899,1311.899,,06/07/11
1309.776,1309.776,1309.776,1309.776,,06/06/11
1320.113,1320.113,1320.113,1320.113,,06/03/11
1325.36,1325.36,1325.36,1325.36,,06/02/11
1335.586,1335.586,1335.586,1335.586,,06/01/11
1354.607,1354.607,1354.607,1354.607,,05/31/11
1338.295,1338.295,1338.295,1338.295,,05/30/11
1338.468,1338.468,1338.468,1338.468,,05/27/11
1326.96,1326.96,1326.96,1326.96,,05/26/11
1320.261,1320.261,1320.261,1320.261,,05/25/11
1315.763,1315.763,1315.763,1315.763,,05/24/11
1313.693,1313.693,1313.693,1313.693,,05/23/11
1336.648,1336.648,1336.648,1336.648,,05/20/11
