date,open,close,high,low,change
2019-04-04,0,516.44,522.96,515.36,-1.23
2019-04-03,0,522.87,523,517.44,0.97
2019-04-02,0,517.84,518.33,514.31,0.68
2019-04-01,0,514.33,514.33,508.48,1.36
2019-03-29,0,507.44,508.17,504.94,0.49
2019-03-28,0,504.97,505.86,499.64,0.95
2019-03-27,0,500.22,501.3,495.52,0.8
2019-03-26,0,496.24,496.8,492.24,0.05
2019-03-25,0,496,503.24,494.94,-1.21
2019-03-22,0,502.09,508.74,502.09,-1.19
2019-03-21,0,508.12,511.05,506.55,-0.58
2019-03-20,0,511.08,513.04,508.66,0.42
2019-03-19,0,508.92,510.32,507.07,0.03
2019-03-18,0,508.76,510.91,508.28,-0.06
2019-03-15,0,509.05,512.99,508.89,-0.31
2019-03-14,0,510.65,511.41,508.22,0.11
2019-03-13,0,510.07,511.61,507.63,-0.17
2019-03-12,0,510.95,511.08,507.12,1.04
2019-03-11,0,505.68,506.01,494,2.3
2019-03-08,0,494.31,499.18,492.9,-0.84
2019-03-07,0,498.5,500.02,496.09,-0.3
2019-03-06,0,500.02,506.32,499.9,-1.34
2019-03-05,0,506.82,507.88,504.73,0
2019-03-04,0,506.8,509.58,502.44,0.9
2019-03-01,0,502.26,504.39,501.69,-0.05
2019-02-28,0,502.53,502.66,500.72,0.14
2019-02-27,0,501.81,502.15,498.45,0.02
2019-02-26,0,501.72,505.44,497.85,-0.94
2019-02-25,0,506.48,506.74,497.91,1.72
2019-02-22,0,497.92,498.56,495.79,-0.02
2019-02-21,0,498.04,501.86,497.81,0.02
2019-02-20,0,497.94,500.55,497.9,-0.19
2019-02-19,0,498.9,498.9,495.49,0.15
2019-02-18,0,498.17,499.27,495.55,0.57
2019-02-15,0,495.33,497.47,493.17,-0.23
2019-02-14,0,496.49,496.61,491.29,0.95
2019-02-13,0,491.84,495.27,491.52,-0.59
2019-02-12,0,494.78,496.25,491.26,0.78
2019-02-11,0,490.94,491.5,484.93,0.78
2019-02-08,0,487.16,487.16,483.36,-0.15
2019-02-07,0,487.91,492.86,486.28,-1.05
2019-02-06,0,493.07,493.64,490.26,0.4
2019-02-05,0,491.12,492.84,487.69,0.29
2019-02-04,0,489.68,490.89,487.51,0.04
2019-02-01,0,489.48,490.29,476.84,0.27
2019-01-31,0,488.18,488.47,476.55,2.38
2019-01-30,0,476.83,477.07,474.02,0.18
2019-01-29,0,475.96,476.19,466.47,1.1
2019-01-28,0,470.79,471.51,468.19,0.35
2019-01-25,0,469.13,469.92,466.13,0.57
2019-01-24,0,466.45,466.73,456.62,2.03
2019-01-23,0,457.15,459.39,455.01,-0.58
2019-01-22,0,459.83,462.06,459.81,-0.14
2019-01-21,0,460.49,461.59,459.33,0.38
2019-01-18,0,458.73,461.87,458.06,0.17
2019-01-17,0,457.95,458.41,455.2,0.37
2019-01-16,0,456.27,457.13,453.44,0.52
2019-01-15,0,453.89,453.98,448.56,1.02
2019-01-14,0,449.31,452.62,447.85,-0.27
2019-01-11,0,450.52,452.71,450.23,-0.01
2019-01-10,0,450.58,450.58,445.4,0.55
2019-01-09,0,448.13,448.22,444.32,0.85
2019-01-08,0,444.35,444.52,441.13,0.85
2019-01-07,0,440.62,440.89,433.48,2
2019-01-04,0,431.97,431.97,423.23,1.66
2019-01-03,0,424.92,426.03,423.86,-0.03
2019-01-02,0,425.05,427.79,420.54,0.03
2019-01-01,0,424.93,425.19,420.85,1.72
2018-12-31,0,424.93,425.19,420.85,1.72
2018-12-28,0,424.93,425.19,420.85,1.72
2018-12-27,0,417.76,429.39,417.72,-1.6
2018-12-26,0,424.57,424.57,424.57,0
2018-12-25,0,424.57,424.57,424.57,0
2018-12-24,0,424.57,424.57,424.57,0
2018-12-21,0,424.57,428.61,423.42,-0.87
2018-12-20,0,428.29,440.35,428.29,-3.01
2018-12-19,0,441.59,446.65,440.05,-1.1
2018-12-18,0,446.48,456.77,445.74,-2.29
2018-12-17,0,456.96,460.29,456.74,-0.52
2018-12-14,0,459.33,463.15,459.33,-0.77
2018-12-13,0,462.91,463.41,455.72,1.42
2018-12-12,0,456.43,456.78,452.6,0.97
2018-12-11,0,452.06,453.71,450.36,0.42
2018-12-10,0,450.18,456.81,447.87,-1.93
2018-12-07,0,459.03,461.82,456.86,0.39
2018-12-06,0,457.24,463.19,454.87,-1.43
2018-12-05,0,463.89,466.33,462.19,-0.29
2018-12-04,0,465.22,468.87,465,-0.54
2018-12-03,0,467.75,470.09,462.1,1.3
2018-11-30,0,461.77,461.77,457.79,0.83
2018-11-29,0,457.98,462.6,457.71,-0.68
2018-11-28,0,461.11,463.02,457.8,0.75
2018-11-27,0,457.69,458.5,452.87,1.27
2018-11-26,0,451.94,451.94,441.93,1.96
2018-11-23,0,443.24,443.89,441.59,0.17
2018-11-22,0,442.47,445.59,442.03,-0.31
2018-11-21,0,443.83,444.82,441.86,0.26
2018-11-20,0,442.66,0,0,-1.58
2018-11-19,0,449.77,453.15,449.77,-0.61
2018-11-16,0,452.54,453.26,450.01,0.58
2018-11-15,0,449.94,453.11,448.01,-0.52
2018-11-14,0,452.28,454.21,450.88,-0.68
2018-11-13,0,455.39,457.69,453.56,-0.5
2018-11-12,0,457.7,461.77,453.96,1.02
2018-11-09,0,453.07,456.08,453.06,-0.71
2018-11-08,0,456.32,457.93,450.17,1.34
2018-11-07,0,450.28,450.28,438.81,1.64
2018-11-06,0,443.01,443.43,434.48,2.13
2018-11-05,0,433.79,434.78,430.33,0.33
2018-11-02,0,432.38,436.23,430.14,0.96
2018-11-01,0,428.26,429.93,421,1.58
2018-10-31,0,421.59,422.59,412.14,2.29
2018-10-30,0,412.14,422.25,410.25,-1.48
2018-10-29,0,418.34,422.91,417.01,-0.62
2018-10-26,0,420.93,421.15,415.13,0.42
2018-10-25,0,419.16,422.84,416.08,-0.2
2018-10-24,0,419.99,421.93,417.03,0.85
2018-10-23,0,416.45,420.17,413.51,-0.9
2018-10-22,0,420.25,423.78,419.49,-0.13
2018-10-19,0,420.78,424.89,420.46,-0.7
2018-10-18,0,423.73,425.3,422.49,0.42
2018-10-17,0,421.95,425.32,419.4,0.3
2018-10-16,0,420.67,420.73,412.45,1.83
2018-10-15,0,413.13,413.15,410.93,0.43
2018-10-12,0,411.37,412.01,408.56,0.41
2018-10-11,0,409.68,423.15,407.15,-2.84
2018-10-10,0,421.64,430.08,420.47,-1.85
2018-10-09,0,429.58,430.23,424.75,1.19
2018-10-08,0,424.53,432.18,424.53,-1.61
2018-10-05,0,431.47,441.39,431.4,-2.2
2018-10-04,0,441.18,451.43,441.16,-2.01
2018-10-03,0,450.24,451.32,448.77,0.35
2018-10-02,0,450.24,451.32,448.77,0.35
2018-10-01,0,448.67,452.92,448.16,1.55
2018-09-28,0,441.82,444.69,439.05,-0.56
2018-09-27,0,444.32,445.72,442.46,0.32
2018-09-26,0,442.92,443.69,441.54,-0.01
2018-09-25,0,442.97,445.79,441.7,-0.85
2018-09-24,0,446.79,447.84,443.88,-0.15
2018-09-21,0,447.45,447.71,442.56,1.26
2018-09-20,0,441.9,443.81,441.7,-0.26
2018-09-19,0,443.07,443.27,440.19,0.68
2018-09-18,0,440.08,440.67,436.86,0.18
2018-09-17,0,439.27,441.19,437.28,0.12
2018-09-14,0,438.76,438.79,435.49,0.6
2018-09-13,0,436.14,441.4,435.57,-0.57
2018-09-12,0,438.65,440.68,437.88,-0.59
2018-09-11,0,441.27,442.97,438.79,-0.05
2018-09-10,0,441.47,441.9,437.79,0.98
2018-09-07,0,437.17,441.22,436.22,-0.63
2018-09-06,0,439.92,442.12,438.49,-0.12
2018-09-05,0,440.44,447.21,440.23,-1.43
2018-09-04,0,446.81,451.92,446.67,-1.03
2018-09-03,0,451.44,451.99,449.08,0.69
2018-08-31,0,448.36,449.57,447.82,-0.29
2018-08-30,0,449.67,453.2,449.39,-0.91
2018-08-29,0,453.8,455.36,452.91,-0.44
2018-08-28,0,455.79,457.47,454.19,0.39
2018-08-27,0,454.03,455.29,452.7,-0.06
2018-08-24,0,454.28,455.19,452.03,0.18
2018-08-23,0,453.45,454.97,452.99,0.18
2018-08-22,0,452.62,457.09,452.29,-0.97
2018-08-21,0,457.05,457.84,447.83,1.67
2018-08-20,0,449.56,450.03,445,1.02
2018-08-17,0,445.02,448.3,445.02,-0.92
2018-08-16,0,449.16,449.66,445.84,0.1
2018-08-15,0,448.7,456.83,448.69,-1.79
2018-08-14,0,456.86,462.22,455.68,-1.17
2018-08-13,0,462.27,463.95,460.72,-0.43
2018-08-10,0,464.28,465.84,461.99,0.02
2018-08-09,0,465.58,466.04,456.44,1.71
2018-08-08,0,457.75,459.82,456.44,0.13
2018-08-07,0,457.15,458.82,454.88,-0.27
2018-08-06,0,458.37,459.56,455.87,-0.02
2018-08-03,0,458.47,461.5,458.01,-0.44
2018-08-02,0,460.5,460.5,453.73,1.47
2018-08-01,0,453.85,454.76,451.94,0.27
2018-07-31,0,452.64,452.65,449.06,0.41
2018-07-30,0,450.77,455.92,450.77,-0.73
2018-07-27,0,454.09,462.85,454.06,-0.8
2018-07-26,0,457.75,458.65,454.5,0.87
2018-07-25,0,453.79,455.3,452.79,0.23
2018-07-24,0,452.74,457.35,452.68,-0.31
2018-07-23,0,454.14,456.42,453.6,-0.55
2018-07-20,0,456.67,458.41,454.34,0.12
2018-07-19,0,456.13,456.32,452.82,0.09
2018-07-18,0,455.72,0,0,0.67
2018-07-17,0,452.68,452.73,449.85,0.33
2018-07-16,0,451.17,454.59,450.73,-0.68
2018-07-13,0,454.27,456.07,453.1,-0.28
2018-07-12,0,455.54,455.58,449.61,1.14
2018-07-11,0,450.41,453.78,448.05,-0.94
2018-07-10,0,454.69,456.51,452.99,0.36
2018-07-09,0,453.04,453.53,448.03,1.24
2018-07-06,0,447.5,447.72,443.91,0.83
2018-07-05,0,443.82,444.2,441.01,-0.13
2018-07-04,0,444.39,444.75,441.36,-0.23
2018-07-03,0,445.42,447.93,444.7,-0.21
2018-07-02,0,446.36,448.86,445.03,-0.02
2018-06-29,0,446.47,447.28,444.14,0.18
2018-06-28,0,445.67,448.23,444.09,-0.61
2018-06-27,0,448.42,449.14,441.95,0.66
2018-06-26,0,445.47,449.28,443.18,-0.87
2018-06-25,0,449.36,454.05,448.1,-0.9
2018-06-22,0,453.46,456.7,452.35,-0.47
2018-06-21,0,455.62,460.13,454.61,-0.81
2018-06-20,0,459.36,460.27,456.17,0.73
2018-06-19,0,456.04,463.54,453.94,-1.93
2018-06-18,0,465,465,459.15,0.51
2018-06-15,0,462.66,465.29,462.11,0.06
2018-06-14,0,462.38,462.38,454.24,0.96
2018-06-13,0,457.99,459.91,456.49,-0.28
2018-06-12,0,459.29,460.95,456.64,0.62
2018-06-11,0,456.46,456.86,452.42,0.45
2018-06-08,0,454.4,456.76,452.7,-0.56
2018-06-07,0,456.95,461.7,456.95,-0.64
2018-06-06,0,459.89,464.35,459.58,-0.77
2018-06-05,0,463.48,469.43,463.48,-0.56
2018-06-04,0,466.08,476.56,465.78,-2.03
2018-06-01,0,475.75,477.52,472.31,-0.62
2018-05-31,0,478.71,479.03,477.18,0.21
2018-05-30,0,477.69,478.14,475.17,0.17
2018-05-29,0,476.89,479.39,474.38,-0.21
2018-05-28,0,477.88,481.05,477.41,0.05
2018-05-25,0,477.62,482.34,476.08,-1.1
2018-05-24,0,482.93,491.29,481.51,-1.39
2018-05-23,0,489.72,493.66,489.01,-0.77
2018-05-22,0,493.5,496.13,490.89,0.48
2018-05-21,0,491.13,492.89,490.73,-0.29
2018-05-18,0,491.13,492.89,490.73,-0.29
2018-05-17,0,492.57,493.44,487.53,0.67
2018-05-16,0,489.31,490.78,488.17,0.07
2018-05-15,0,488.98,490.11,484.89,0.39
2018-05-14,0,487.08,487.97,484.45,-0.33
2018-05-11,0,488.69,490.99,488.46,-0.03
2018-05-10,0,488.86,488.86,479.4,2.04
2018-05-09,0,479.11,482.76,478.32,-0.78
2018-05-08,0,482.89,483.34,480.52,-0.04
2018-05-07,0,483.1,483.46,472.98,1.54
2018-05-04,0,475.79,475.79,470.63,0.54
2018-05-03,0,473.23,476.69,471.73,-1.02
2018-05-02,0,478.1,478.55,474.77,0.06
2018-05-01,0,477.8,482.37,477.18,0.1
2018-04-30,0,477.8,482.37,477.18,0.1
2018-04-27,0,477.32,477.32,469.4,1.82
2018-04-26,0,468.81,468.86,460.06,1.78
2018-04-25,0,460.61,463.39,459.78,-0.46
2018-04-24,0,462.72,465.52,462.72,-0.21
2018-04-23,0,463.69,467.75,463.66,-0.86
2018-04-20,0,467.7,468.67,466.5,-0.12
2018-04-19,0,468.24,468.35,465.54,0.55
2018-04-18,0,465.67,466.15,460.21,0.71
2018-04-17,0,462.38,463.3,458.91,0.06
2018-04-16,0,462.08,465.06,459.85,-0.41
2018-04-13,0,463.97,464.52,461.88,0.26
2018-04-12,0,462.78,463.41,461.4,0.16
2018-04-11,0,462.04,466.86,461.12,-1.17
2018-04-10,0,467.53,468.13,462.95,0.77
2018-04-09,0,463.94,465.76,462.72,-0.12
2018-04-06,0,464.48,467.8,459.07,0.67
2018-04-05,0,461.41,461.75,453.86,1.66
2018-04-04,0,453.89,454.53,447.96,0.16
2018-04-03,0,453.17,453.2,446.39,0.68
2018-03-29,0,450.1,450.88,446.8,0.23
2018-03-28,0,449.06,459.57,448.05,-1.91
2018-03-27,0,457.79,463.66,456.15,0.36
2018-03-26,0,456.14,460.16,455.73,-0.23
2018-03-23,0,457.21,465.73,453.71,-1.83
2018-03-22,0,465.74,473.51,465.64,-1.54
2018-03-21,0,473.01,473.07,466.88,1.33
2018-03-20,0,466.79,467.28,461.63,1.15
2018-03-19,0,461.48,466.44,460.87,-0.9
2018-03-16,0,465.69,465.85,462.46,0.29
2018-03-15,0,464.36,466.51,464.35,-0.03
2018-03-14,0,464.51,465.86,461.16,0.21
2018-03-13,0,463.55,467.49,463.53,-0.7
2018-03-12,0,466.8,466.94,459.17,2.01
2018-03-09,0,457.61,458.2,455.26,0.56
2018-03-08,0,455.08,455.31,449.06,1.41
2018-03-07,0,448.76,450.19,444.71,-0.59
2018-03-06,0,451.42,452.8,448.22,0.3
2018-03-05,0,450.07,454.19,447.69,-0.51
2018-03-02,0,452.36,458.73,450.33,-1.52
2018-03-01,0,459.36,465.63,459.36,-1.4
2018-02-28,0,465.89,467.02,464.63,-0.25
2018-02-27,0,467.07,468.09,465.95,-0.03
2018-02-26,0,467.2,467.25,462.33,1.05
2018-02-23,0,462.36,465.7,462,0.06
2018-02-22,0,462.1,463.23,458.39,0.04
2018-02-21,0,461.91,462.14,457.43,0.8
2018-02-20,0,457.95,458.24,450.52,1.42
2018-02-19,0,451.54,455,451.31,-0.39
2018-02-16,0,453.29,454.11,448.97,0.69
2018-02-15,0,450.2,451.34,448.99,0.23
2018-02-14,0,449.15,450.26,441.69,2
2018-02-13,0,440.33,442.35,439.79,0.31
2018-02-12,0,438.97,439.87,433.14,1.51
2018-02-09,0,432.43,440.16,431.84,-1.9
2018-02-08,0,440.82,449.33,440.14,-1.61
2018-02-07,0,448.02,449.47,438.88,1.91
2018-02-06,0,439.64,444.92,426.17,-1.37
2018-02-05,0,446.36,454.3,444.26,-1.69
2018-02-02,0,454.02,462.01,453.8,-1.91
2018-02-01,0,462.85,466.73,462.85,-0.64
2018-01-31,0,465.83,466.22,461.1,-0.06
2018-01-30,0,466.1,469.17,462.11,0.52
2018-01-29,0,463.7,464.71,459.62,0.98
2018-01-26,0,459.21,461.25,458.26,-0.36
2018-01-25,0,460.86,465.53,460.24,-1.04
2018-01-24,0,465.68,474.14,465.67,-1.78
2018-01-23,0,474.14,480.42,473.58,-0.87
2018-01-22,0,478.29,480.9,475.28,0.28
2018-01-19,0,476.96,478.65,474.73,-0.07
2018-01-18,0,477.31,478.84,476.17,0.23
2018-01-17,0,476.23,476.83,472.4,0.21
2018-01-16,0,475.21,477.97,472.4,0.43
2018-01-15,0,473.16,476.11,469.75,-0.46
2018-01-12,0,475.37,479.63,475.37,-0.45
2018-01-11,0,477.53,478.35,472.12,0.79
2018-01-10,0,473.81,477.56,472.94,-0.59
2018-01-09,0,476.63,476.91,473.01,0.63
2018-01-08,0,473.65,473.77,463.97,2.07
2018-01-05,0,464.04,465.16,461.54,0.53
2018-01-04,0,461.59,468.29,461.51,-1.34
2018-01-03,0,467.84,470.67,467.84,0.09
2018-01-02,0,467.42,467.58,462.49,0.87
2017-12-29,0,463.37,464.22,462.73,-0.04
2017-12-28,0,463.54,464.61,462.81,0.05
2017-12-27,0,463.33,464.46,462.16,-0.55
2017-12-22,0,465.89,466.27,464.1,0.28
2017-12-21,0,464.6,464.67,461.37,0.68
2017-12-20,0,461.46,463.28,460.9,-0.2
2017-12-19,0,462.4,467.21,462.4,-0.68
2017-12-18,0,465.56,466.76,461.5,0.87
2017-12-15,0,461.55,462.04,459.28,0.04
2017-12-14,0,461.37,462,457.04,0.67
2017-12-13,0,458.28,460.2,457.14,-0.02
2017-12-12,0,458.38,458.82,454.86,0.31
2017-12-11,0,456.95,458.02,453.54,0.4
2017-12-08,0,455.11,455.17,447.4,1.64
2017-12-07,0,447.77,448.59,438.32,1.97
2017-12-06,0,439.11,439.21,433.69,0.22
2017-12-05,0,438.13,438.18,433.51,0.34
2017-12-04,0,436.65,443.94,436.65,-1.73
2017-12-01,0,444.33,448.5,441.67,-0.72
2017-11-30,0,447.56,448.81,442.46,-0.22
2017-11-29,0,448.55,452.24,446.09,0.39
2017-11-28,0,446.82,447.56,439.62,-0.26
2017-11-27,0,447.97,448.07,440.24,0.52
2017-11-24,0,445.67,446.23,443.83,0.25
2017-11-23,0,444.54,451.26,444.52,-1.36
2017-11-22,0,450.67,455.33,447.61,-0.37
2017-11-21,0,452.35,453.76,450.57,-0.19
2017-11-20,0,453.23,455.54,448.53,-0.46
2017-11-17,0,455.31,458.74,450.65,-0.81
2017-11-16,0,459.02,459.09,448.94,1.85
2017-11-15,0,450.68,457.85,447.94,-1.49
2017-11-14,0,457.48,463.9,457.41,-0.11
2017-11-13,0,457.97,461.9,456.2,-0.5
2017-11-10,0,460.29,464.91,456.37,-0.89
2017-11-09,0,464.42,473.79,461.28,-1.69
2017-11-08,0,472.42,473.47,469.24,0.58
2017-11-07,0,469.68,474.7,469.19,-0.61
2017-11-06,0,472.57,472.59,468.5,0.9
2017-11-03,0,468.35,472.14,465.27,-0.62
2017-11-02,0,471.29,474.31,469.29,-1.21
2017-11-01,0,477.07,478.28,473.32,-0.21
2017-10-31,0,478.06,478.2,471.81,1.39
2017-10-30,0,478.06,478.2,471.81,1.39
2017-10-27,0,471.52,472.74,465.24,1.18
2017-10-26,0,465.74,466.35,458,1.38
2017-10-25,0,459.4,465.31,459.32,-1.32
2017-10-24,0,465.55,469.73,462.99,-0.86
2017-10-23,0,469.6,469.71,463.81,1.39
2017-10-20,0,463.17,464.49,462.34,0.27
2017-10-19,0,461.94,469.34,461,-1.68
2017-10-18,0,469.81,470.79,467.12,0.68
2017-10-17,0,466.66,467.22,464.71,0.33
2017-10-16,0,465.11,468.96,464.78,-0.73
2017-10-13,0,468.53,468.71,464.78,0.67
2017-10-12,0,465.39,466.55,463.48,-0.33
2017-10-11,0,466.95,468.06,465.1,0.46
2017-10-10,0,464.81,464.81,460.38,0.53
2017-10-09,0,462.38,470.92,462.38,-1.26
2017-10-06,0,468.28,469.82,462.17,0.96
2017-10-05,0,463.81,463.95,460.59,0
2017-10-04,0,460.78,461.27,456.04,1.21
2017-10-03,0,455.26,455.97,453.07,0.47
2017-10-02,0,455.26,455.97,453.07,0.47
2017-09-29,0,453.11,453.74,451.1,0.57
2017-09-28,0,450.54,453.49,450.53,-0.53
2017-09-27,0,452.93,452.99,447.32,1.2
2017-09-26,0,447.54,450.07,446.34,-0.02
2017-09-25,0,447.65,451.38,446.62,-0.51
2017-09-22,0,449.93,452.86,447.52,-0.73
2017-09-21,0,453.24,457.42,453.13,0.02
2017-09-20,0,453.13,453.48,451.03,0.29
2017-09-19,0,451.8,454.12,449.69,-0.35
2017-09-18,0,453.37,453.74,450.8,0.27
2017-09-15,0,452.15,452.19,450.26,0.05
2017-09-14,0,451.92,452.26,448.46,0.71
2017-09-13,0,448.74,450.86,446.48,-0.51
2017-09-12,0,451.04,451.28,448.28,0.58
2017-09-11,0,448.44,448.44,440.52,1.66
2017-09-08,0,441.12,442.43,440.12,-0.18
2017-09-07,0,441.91,442.25,440.3,0.01
2017-09-06,0,441.88,441.95,440.18,0.17
2017-09-05,0,441.15,442,440.72,-0.05
2017-09-04,0,441.37,444.87,440.83,-0.44
2017-09-01,0,443.34,443.39,442.69,0.13
2017-08-31,0,442.75,443.21,439.66,0.7
2017-08-30,0,439.68,439.82,436.68,0.92
2017-08-29,0,435.69,438.15,433.13,-0.63
2017-08-28,0,438.46,442.42,438.19,-0.85
2017-08-25,0,442.24,444.47,441.79,0.07
2017-08-24,0,441.92,442.4,440.31,-0.02
2017-08-23,0,442,442.77,440.68,0.1
2017-08-22,0,441.54,441.88,439.43,0.44
2017-08-21,0,439.61,445.52,439.5,-1.23
2017-08-18,0,445.08,445.6,443.42,0.14
2017-08-17,0,444.45,452.46,444.44,-1.79
2017-08-16,0,452.57,453.49,449.66,0.47
2017-08-15,0,450.46,450.92,448.05,0.43
2017-08-14,0,448.54,448.86,445.1,0.79
2017-08-11,0,445.03,453.26,442.29,-1.7
2017-08-10,0,452.73,455.85,451.21,-0.13
2017-08-09,0,453.33,454.86,451.6,-0.35
2017-08-08,0,454.92,454.92,450.7,0.76
2017-08-07,0,451.48,451.52,447.98,0.77
2017-08-04,0,448.04,448.08,443.06,0.72
2017-08-03,0,444.84,446.94,443.74,1.21
2017-08-02,0,439.51,444.43,438.01,-1.06
2017-08-01,0,444.24,448.31,443.74,-0.19
2017-07-31,0,445.07,450.25,444.84,-0.51
2017-07-28,0,447.35,450.71,446.14,0.04
2017-07-27,0,447.17,460.81,446.6,-2.97
2017-07-26,0,460.84,460.94,456.08,0.64
2017-07-25,0,457.91,458.11,454.91,0.09
2017-07-24,0,457.49,458.53,454.56,0.33
2017-07-21,0,455.99,457.52,455.1,-0.27
2017-07-20,0,457.22,460.35,457.22,-0.16
2017-07-19,0,457.97,458.15,453.76,0.89
2017-07-18,0,453.91,455.12,451.47,-0.24
2017-07-17,0,455,458.59,454.57,-0.66
2017-07-14,0,458,458.47,452.33,1.24
2017-07-13,0,452.38,454.51,450.63,0.43
2017-07-12,0,450.43,450.57,446.07,0.58
2017-07-11,0,447.85,448.3,446.15,0.04
2017-07-10,0,447.65,448,445.09,0.6
2017-07-07,0,444.96,448.87,443.35,-0.81
2017-07-06,0,448.6,451.25,446.65,-0.41
2017-07-05,0,450.46,453.55,449.81,-0.62
2017-07-04,0,453.28,455.52,451.66,-0.53
2017-07-03,0,455.68,457.33,453.21,-0.29
2017-06-30,0,456.99,457.17,450.29,1.52
2017-06-29,0,450.15,460.84,450.02,-2.3
2017-06-28,0,460.77,461.81,455.22,-0.18
2017-06-27,0,461.61,467.39,461.42,-1.63
2017-06-26,0,469.24,471.42,466.57,0.48
2017-06-23,0,467.02,467.94,465.24,-0.1
2017-06-22,0,467.49,467.49,462.37,1.15
2017-06-21,0,462.16,462.38,459.26,0.08
2017-06-20,0,461.78,466.09,460.88,-0.38
2017-06-19,0,463.56,464.23,459.77,0.75
2017-06-16,0,460.09,462.1,459.33,-0.09
2017-06-15,0,460.49,462.97,459.37,-0.42
2017-06-14,0,462.44,464.52,462.23,0.15
2017-06-13,0,461.75,462.35,458.68,0.74
2017-06-12,0,458.38,464.89,456.92,-1.33
2017-06-09,0,464.58,467.42,461.59,0.65
2017-06-08,0,461.56,461.56,457.81,0.81
2017-06-07,0,457.83,459.89,457.05,-0.39
2017-06-06,0,459.62,459.83,452.93,0.76
2017-06-05,0,456.17,456.65,453.52,0.13
2017-06-02,0,456.17,456.65,453.52,0.13
2017-06-01,0,455.56,456.59,452.83,-0.19
2017-05-31,0,456.42,457.98,455.42,0.02
2017-05-30,0,456.32,456.55,452.79,0.38
2017-05-29,0,454.59,456.2,452.93,-0.11
2017-05-26,0,455.07,455.56,452.3,-0.03
2017-05-25,0,455.22,455.22,452.03,0.77
2017-05-24,0,451.74,452.69,450.12,-0.06
2017-05-23,0,452,452.41,450.01,0.12
2017-05-22,0,451.45,453.04,450.82,0.05
2017-05-19,0,451.23,451.5,445.21,1.1
2017-05-18,0,446.32,447.19,443.52,-0.5
2017-05-17,0,448.57,457.56,448.57,-1.95
2017-05-16,0,457.47,460.45,457.45,-0.66
2017-05-15,0,460.5,461.56,459.44,-0.32
2017-05-12,0,461.98,463.74,460.75,-0.39
2017-05-11,0,463.79,465.93,461.53,-0.02
2017-05-10,0,463.9,463.9,459.26,1.01
2017-05-09,0,459.28,459.56,455.37,0.32
2017-05-08,0,457.8,457.83,453.22,1.36
2017-05-05,0,451.66,451.71,445.39,0.99
2017-05-04,0,447.25,454.06,447.25,-1.63
2017-05-03,0,454.66,456.15,449.5,0.94
2017-05-02,0,450.42,451.31,448.92,0.31
2017-04-28,0,449.02,449.82,447.21,0.26
2017-04-27,0,447.84,449.44,444.92,0.29
2017-04-26,0,446.54,446.81,442.86,0.62
2017-04-25,0,443.81,444.15,441.9,0.2
2017-04-24,0,442.93,443.84,441.14,-0.21
2017-04-21,0,443.87,445.5,443.16,-0.06
2017-04-20,0,444.13,445.03,442.67,-0.88
2017-04-19,0,448.09,449.29,446.28,0.23
2017-04-18,0,447.06,451.6,446.4,-0.86
2017-04-13,0,450.93,451.83,449.29,-0.43
2017-04-12,0,452.88,458.55,452.66,-1.18
2017-04-11,0,458.28,458.96,456.76,0.01
2017-04-10,0,458.23,458.25,452.79,1.1
2017-04-07,0,453.25,453.61,449.42,-0.07
2017-04-06,0,453.59,453.87,450.47,0.02
2017-04-05,0,453.52,453.52,448.67,0.45
2017-04-04,0,451.47,451.7,446.19,0.91
2017-04-03,0,447.4,447.76,443.97,0.75
2017-03-31,0,444.06,444.28,440.82,0.4
2017-03-30,0,442.28,442.37,438.24,0.95
2017-03-29,0,438.12,439.82,438.11,-0.13
2017-03-28,0,438.67,438.85,433.75,0.95
2017-03-27,0,434.55,436.56,432.15,-0.04
2017-03-24,0,434.74,434.92,431.26,0.62
2017-03-23,0,432.06,432.56,427.2,1.24
2017-03-22,0,426.75,432.01,425.96,-1.23
2017-03-21,0,432.07,436.85,431.62,-0.87
2017-03-20,0,435.86,438.13,435.61,-0.21
2017-03-17,0,436.79,438.1,435.42,-0.27
2017-03-16,0,437.99,438.93,433.25,1.11
2017-03-15,0,433.19,436.07,432.4,-0.5
2017-03-14,0,435.36,435.43,431.43,0.93
2017-03-13,0,431.35,431.7,428.85,0.41
2017-03-10,0,429.6,433.66,429.55,-0.88
2017-03-09,0,433.41,436.64,433.31,-0.71
2017-03-08,0,436.49,436.6,434.72,0.2
2017-03-07,0,435.6,437.44,435.4,-0.16
2017-03-06,0,436.31,439.53,436.02,-0.54
2017-03-03,0,438.68,442.24,438.54,-0.93
2017-03-02,0,442.79,443.39,441.19,0.17
2017-03-01,0,442.02,444.19,438.17,0.95
2017-02-28,0,437.88,438.82,436.26,-0.17
2017-02-27,0,438.61,443.08,437.3,-1
2017-02-24,0,443.03,446.28,440.05,-0.95
2017-02-23,0,447.3,450.44,444.91,-0.58
2017-02-22,0,449.9,454.55,449.68,-0.09
2017-02-21,0,450.29,450.3,443.91,1.1
2017-02-20,0,445.38,445.83,443.2,0.53
2017-02-17,0,443.05,443.46,441.17,-0.44
2017-02-16,0,445,447.99,444.83,-0.08
2017-02-15,0,445.34,446.12,443.77,0.25
2017-02-14,0,444.22,444.7,441.5,0.29
2017-02-13,0,442.93,443.08,436.15,1.96
