"Date","Price","Open","High","Low","Vol.","Change %"
"08/22/2019","464.17","470.12","473.47","460.31","","-0.59%"
"08/21/2019","466.91","470.68","478.98","466.57","","-0.80%"
"08/20/2019","470.66","470.41","474.35","462.61","","-0.01%"
"08/19/2019","470.72","461.24","470.97","459.82","","2.44%"
"08/16/2019","459.49","456.22","466.20","454.63","","0.72%"
"08/15/2019","456.20","458.88","463.74","450.75","","-1.50%"
"08/14/2019","463.13","478.63","478.63","452.82","","-3.23%"
"08/13/2019","478.61","459.88","481.14","454.10","","4.08%"
"08/12/2019","459.86","456.00","461.65","448.33","","0.86%"
"08/09/2019","455.93","440.69","459.09","438.41","","3.70%"
"08/08/2019","439.66","427.56","443.09","427.56","","2.84%"
"08/07/2019","427.53","446.78","449.88","422.93","","-4.73%"
"08/06/2019","448.76","457.63","463.66","448.26","","-1.93%"
"08/05/2019","457.61","462.96","465.14","453.67","","-1.72%"
"08/02/2019","465.64","454.43","468.74","454.26","","3.18%"
"08/01/2019","451.31","484.60","485.11","448.47","","-7.90%"
"07/31/2019","490.01","486.50","491.94","485.75","","0.92%"
"07/30/2019","485.55","478.11","487.81","476.52","","2.08%"
"07/29/2019","475.65","470.05","476.41","467.12","","1.21%"
"07/26/2019","469.97","468.63","472.98","465.79","","0.33%"
"07/25/2019","468.44","468.02","476.38","467.27","","0.26%"
"07/24/2019","467.24","474.68","481.87","462.73","","-1.56%"
"07/23/2019","474.66","469.14","475.91","466.13","","0.99%"
"07/22/2019","470.03","466.19","476.80","466.19","","0.84%"
"07/19/2019","466.10","467.44","472.20","460.92","","0.62%"
"07/18/2019","463.23","474.10","480.12","458.64","","-2.63%"
"07/17/2019","475.74","482.60","488.78","474.49","","-1.42%"
"07/16/2019","482.57","498.78","502.46","477.97","","-3.24%"
"07/15/2019","498.75","503.93","509.61","497.33","","-1.01%"
"07/12/2019","503.84","503.69","508.12","501.57","","0.04%"
"07/11/2019","503.66","505.66","509.76","503.19","","-0.38%"
"07/10/2019","505.60","487.14","506.29","487.09","","4.48%"
"07/09/2019","483.90","482.46","486.76","479.65","","0.30%"
"07/08/2019","482.43","483.10","489.04","479.50","","0.28%"
"07/05/2019","481.09","476.07","482.76","471.05","","0.31%"
"07/03/2019","479.61","473.42","480.28","468.90","","1.94%"
"07/02/2019","470.46","492.71","497.06","469.29","","-4.80%"
"07/01/2019","494.19","496.69","504.05","488.00","","1.08%"
"06/28/2019","488.92","496.19","499.95","488.16","","-1.61%"
"06/27/2019","496.91","496.50","499.34","490.06","","0.09%"
"06/26/2019","496.47","490.95","500.73","490.45","","2.69%"
"06/25/2019","483.48","484.06","487.66","478.30","","-0.12%"
"06/24/2019","484.04","482.45","486.63","474.59","","0.84%"
"06/21/2019","480.02","479.19","484.45","473.59","","0.64%"
"06/20/2019","476.98","451.08","479.24","451.08","","5.75%"
"06/19/2019","451.05","452.22","456.23","447.20","","-0.25%"
"06/18/2019","452.19","435.98","455.62","432.30","","3.73%"
"06/17/2019","435.95","441.80","442.89","434.87","","-1.12%"
"06/14/2019","440.88","438.96","444.98","434.12","","0.44%"
"06/13/2019","438.94","429.20","448.37","427.58","","2.27%"
"06/12/2019","429.18","447.10","447.10","428.76","","-4.00%"
"06/11/2019","447.07","447.54","453.39","444.81","","0.05%"
"06/10/2019","446.86","456.72","458.16","445.17","","-1.31%"
"06/07/2019","452.81","444.51","455.41","441.40","","2.67%"
"06/06/2019","441.04","431.90","441.38","429.22","","1.77%"
"06/05/2019","433.38","448.48","448.48","424.41","","-3.36%"
"06/04/2019","448.45","445.60","450.71","439.64","","0.44%"
"06/03/2019","446.49","448.59","457.89","439.28","","-0.45%"
"05/31/2019","448.50","474.23","474.57","448.08","","-5.45%"
"05/30/2019","474.37","496.50","500.27","473.11","","-3.77%"
"05/29/2019","492.95","495.71","495.71","477.02","","-0.55%"
"05/28/2019","495.68","495.26","499.12","491.49","","0.90%"
"05/24/2019","491.28","486.92","494.21","481.89","","1.25%"
"05/23/2019","485.21","514.37","514.54","480.36","","-5.71%"
"05/22/2019","514.59","527.49","527.57","511.32","","-2.70%"
"05/21/2019","528.88","531.23","534.33","526.12","","-0.12%"
"05/20/2019","529.52","532.11","535.80","524.49","","0.48%"
"05/17/2019","526.98","530.25","534.52","525.22","","-0.22%"
"05/16/2019","528.12","523.18","533.23","522.59","","1.32%"
"05/15/2019","521.22","518.88","523.90","511.34","","0.46%"
"05/14/2019","518.84","512.56","521.35","509.71","","1.23%"
"05/13/2019","512.53","517.52","531.46","509.26","","-0.95%"
"05/10/2019","517.42","517.60","524.14","515.30","","-0.03%"
"05/09/2019","517.57","520.40","521.79","511.13","","-0.66%"
"05/08/2019","521.02","516.48","523.05","512.25","","1.17%"
"05/07/2019","514.97","521.00","524.11","508.93","","-1.36%"
"05/06/2019","522.06","509.40","526.08","503.69","","0.52%"
"05/03/2019","519.36","518.27","524.13","514.07","","0.22%"
"05/02/2019","518.23","532.48","533.83","511.19","","-2.81%"
"05/01/2019","533.20","535.80","535.89","526.33","","-0.48%"
"04/30/2019","535.77","532.75","542.81","530.74","","0.65%"
"04/29/2019","532.29","527.26","533.89","523.66","","0.34%"
"04/26/2019","530.51","545.01","545.34","522.05","","-2.92%"
"04/25/2019","546.48","552.18","555.45","545.22","","-1.03%"
"04/24/2019","552.14","555.58","556.67","550.30","","-0.61%"
"04/23/2019","555.54","551.27","557.97","549.51","","1.15%"
"04/22/2019","549.22","536.82","552.74","536.82","","2.34%"
"04/18/2019","536.68","535.00","538.10","532.32","","0.32%"
"04/17/2019","534.97","537.65","541.84","534.30","","-0.49%"
"04/16/2019","537.61","532.34","538.03","528.90","","1.00%"
"04/15/2019","532.30","536.15","536.15","529.37","","-0.70%"
"04/12/2019","536.05","533.12","541.74","533.12","","0.56%"
"04/11/2019","533.08","540.99","540.99","530.75","","-1.53%"
"04/10/2019","541.34","536.61","541.80","536.24","","1.05%"
"04/09/2019","535.72","539.17","542.10","533.26","","-0.62%"
"04/08/2019","539.04","530.50","539.29","528.61","","2.07%"
"04/05/2019","528.12","519.91","528.78","517.57","","1.58%"
"04/04/2019","519.88","523.06","525.49","518.12","","-0.57%"
"04/03/2019","522.86","523.44","527.21","519.76","","-0.19%"
"04/02/2019","523.83","516.46","524.16","515.62","","1.62%"
"04/01/2019","515.50","505.29","516.51","504.79","","2.43%"
"03/29/2019","503.27","497.83","508.12","497.24","","1.42%"
"03/28/2019","496.20","496.20","496.88","487.17","","-0.18%"
"03/27/2019","497.09","500.94","503.87","492.16","","-0.88%"
"03/26/2019","501.49","494.55","505.09","494.38","","1.91%"
"03/25/2019","492.09","493.93","496.36","486.65","","-0.35%"
"03/22/2019","493.83","501.69","502.45","487.64","","-1.56%"
"03/21/2019","501.66","501.66","505.09","499.07","","-0.41%"
"03/20/2019","503.72","495.10","504.05","490.08","","1.59%"
"03/19/2019","495.82","495.74","500.42","492.64","","-0.15%"
"03/18/2019","496.54","491.77","497.80","488.18","","0.97%"
"03/15/2019","491.76","492.51","495.27","485.24","","-0.15%"
"03/14/2019","492.48","489.80","493.73","487.55","","0.55%"
"03/13/2019","489.77","478.61","489.94","478.61","","2.44%"
"03/12/2019","478.11","477.74","483.67","477.15","","0.15%"
"03/11/2019","477.41","471.97","479.00","471.27","","1.28%"
"03/08/2019","471.37","474.60","474.78","458.44","","-1.04%"
"03/07/2019","476.31","471.77","479.00","471.52","","0.79%"
"03/06/2019","472.58","471.99","474.09","466.53","","-0.60%"
"03/05/2019","475.41","475.66","480.62","471.46","","-0.05%"
"03/04/2019","475.63","470.75","479.07","469.16","","1.44%"
"03/01/2019","468.89","480.66","485.95","466.96","","-2.48%"
"02/28/2019","480.79","478.86","482.47","474.24","","0.50%"
"02/27/2019","478.41","470.68","482.19","468.16","","2.60%"
"02/26/2019","466.28","466.11","470.31","462.33","","0.04%"
"02/25/2019","466.08","481.79","483.30","462.97","","-3.09%"
"02/22/2019","480.94","477.74","485.56","477.16","","0.54%"
"02/21/2019","478.38","480.40","483.42","475.78","","-0.34%"
"02/20/2019","480.03","472.81","483.31","468.53","","1.26%"
"02/19/2019","474.04","472.53","475.47","467.49","","0.87%"
"02/15/2019","469.97","461.40","470.89","458.55","","2.18%"
"02/14/2019","459.94","455.92","462.30","449.62","","0.89%"
"02/13/2019","455.89","449.53","461.50","449.53","","1.57%"
"02/12/2019","448.86","443.05","456.72","442.80","","1.32%"
"02/11/2019","443.02","443.75","445.22","433.28","","-0.57%"
"02/08/2019","445.55","443.84","447.81","440.15","","0.16%"
"02/07/2019","444.83","455.90","458.09","437.73","","-2.53%"
"02/06/2019","456.37","454.43","458.57","446.91","","0.66%"
"02/05/2019","453.38","460.99","466.40","451.95","","-1.64%"
"02/04/2019","460.96","466.62","470.93","450.48","","-1.25%"
"02/01/2019","466.78","454.36","469.82","450.99","","2.74%"
"01/31/2019","454.33","460.16","467.51","452.98","","-0.81%"
"01/30/2019","458.02","450.33","463.76","448.48","","1.73%"
"01/29/2019","450.22","439.75","455.29","437.89","","2.55%"
"01/28/2019","439.04","449.85","452.72","433.56","","-3.15%"
"01/25/2019","453.31","448.58","455.33","446.72","","1.06%"
"01/24/2019","448.55","444.25","451.25","439.94","","0.98%"
"01/23/2019","444.21","446.49","452.82","437.80","","-0.73%"
"01/22/2019","447.48","457.86","458.54","439.46","","-1.88%"
"01/18/2019","456.05","442.88","456.81","442.72","","3.22%"
"01/17/2019","441.84","443.95","443.95","432.90","","-0.47%"
"01/16/2019","443.92","442.07","445.53","435.15","","0.43%"
"01/15/2019","442.04","428.62","443.56","428.62","","3.14%"
"01/14/2019","428.59","438.32","440.81","427.85","","-2.11%"
"01/11/2019","437.83","443.65","452.27","434.65","","-1.89%"
"01/10/2019","446.25","443.38","447.10","436.17","","0.44%"
"01/09/2019","444.31","423.74","445.97","423.70","","5.18%"
"01/08/2019","422.42","413.76","423.86","410.12","","2.60%"
"01/07/2019","411.70","412.46","422.39","410.34","","1.19%"
"01/04/2019","406.87","397.87","417.47","395.75","","1.86%"
"01/03/2019","399.46","394.79","402.51","385.12","","1.19%"
"01/02/2019","394.76","389.25","405.20","376.44","","2.50%"
"12/31/2018","385.13","385.98","394.46","379.45","","0.20%"
"12/28/2018","384.37","385.22","391.83","376.74","","1.62%"
"12/27/2018","378.24","395.03","395.11","376.55","","-3.48%"
"12/26/2018","391.87","360.58","394.15","360.58","","8.69%"
"12/24/2018","360.53","386.56","391.81","359.52","","-6.69%"
"12/21/2018","386.39","393.09","396.31","382.50","","-0.63%"
"12/20/2018","388.83","401.45","402.56","387.13","","-4.75%"
"12/19/2018","408.21","395.33","409.65","392.70","","3.38%"
"12/18/2018","394.88","420.63","422.75","394.20","","-7.16%"
"12/17/2018","425.35","436.11","441.87","424.59","","-2.45%"
"12/14/2018","436.02","447.55","449.58","433.06","","-2.57%"
"12/13/2018","447.52","436.95","448.70","428.63","","2.86%"
"12/12/2018","435.09","442.58","449.25","434.11","","-0.94%"
"12/11/2018","439.20","433.46","445.62","431.22","","1.27%"
"12/10/2018","433.69","445.79","448.93","432.38","","-3.04%"
"12/07/2018","447.28","437.84","460.71","430.28","","2.18%"
"12/06/2018","437.73","447.85","453.03","425.92","","-2.64%"
"12/05/2018","449.60","448.75","462.44","443.48","","-0.67%"
"12/04/2018","452.63","452.63","463.60","447.79","","0.57%"
"12/03/2018","450.05","444.70","457.62","442.57","","3.99%"
"11/30/2018","432.80","436.88","440.02","422.01","","-1.00%"
"11/29/2018","437.19","429.97","443.39","420.37","","2.31%"
"11/28/2018","427.30","442.26","446.51","427.30","","-2.46%"
"11/27/2018","438.06","438.40","444.86","427.62","","-0.13%"
"11/26/2018","438.63","429.88","443.81","427.84","","2.42%"
"11/23/2018","428.27","459.01","459.44","425.98","","-7.69%"
"11/21/2018","463.96","454.37","474.24","454.11","","2.25%"
"11/20/2018","453.74","487.37","487.46","448.14","","-6.59%"
"11/19/2018","485.73","486.58","488.70","469.51","","0.94%"
"11/16/2018","481.22","481.39","493.61","476.63","","0.01%"
"11/15/2018","481.19","476.43","487.72","473.88","","0.43%"
"11/14/2018","479.12","474.11","488.03","469.52","","1.08%"
"11/13/2018","473.99","508.34","508.34","473.99","","-7.06%"
"11/12/2018","509.97","517.29","521.49","509.71","","-0.43%"
"11/09/2018","512.18","516.33","517.19","504.55","","-0.80%"
"11/08/2018","516.29","524.73","531.02","515.44","","-1.60%"
"11/07/2018","524.70","525.80","537.54","520.78","","-0.86%"
"11/06/2018","529.25","534.62","538.61","521.60","","-1.40%"
"11/05/2018","536.79","535.69","545.47","532.03","","-0.04%"
"11/02/2018","537.03","541.71","543.92","532.95","","-0.86%"
"11/01/2018","541.67","552.73","556.04","537.34","","-2.47%"
"10/31/2018","555.41","565.28","569.70","555.41","","-1.31%"
"10/30/2018","562.77","570.09","571.79","556.06","","-1.28%"
"10/29/2018","570.05","574.73","577.79","566.99","","-0.80%"
"10/26/2018","574.62","572.41","577.00","562.80","","0.39%"
"10/25/2018","572.37","564.63","575.00","561.24","","0.77%"
"10/24/2018","568.00","563.32","575.56","561.45","","0.59%"
"10/23/2018","564.65","589.52","591.90","558.92","","-4.22%"
"10/22/2018","589.51","589.17","593.59","581.95","","0.13%"
"10/19/2018","588.72","583.88","593.90","583.20","","0.84%"
"10/18/2018","583.84","592.25","594.29","582.57","","-1.42%"
"10/17/2018","592.22","609.72","613.12","591.37","","-2.86%"
"10/16/2018","609.68","607.47","612.74","602.12","","0.22%"
"10/15/2018","608.37","604.71","613.55","600.63","","0.62%"
"10/12/2018","604.60","601.46","610.55","598.65","","0.53%"
"10/11/2018","601.42","620.23","620.23","601.06","","-3.03%"
"10/10/2018","620.19","635.33","636.40","618.31","","-2.38%"
"10/09/2018","635.29","629.71","637.82","627.35","","0.89%"
"10/08/2018","629.67","627.18","630.01","619.64","","-0.06%"
"10/05/2018","630.05","629.97","637.34","627.09","","0.02%"
"10/04/2018","629.93","646.37","647.98","626.28","","-2.72%"
"10/03/2018","647.51","637.52","651.67","629.89","","1.57%"
"10/02/2018","637.48","638.07","643.24","635.02","","-0.09%"
"10/01/2018","638.03","622.10","638.03","618.29","","2.82%"
"09/28/2018","620.55","611.06","624.53","609.03","","1.57%"
"09/27/2018","610.94","611.11","614.67","607.72","","0.77%"
"09/26/2018","606.25","609.29","613.11","605.57","","-0.98%"
"09/25/2018","612.22","610.53","616.12","609.09","","0.28%"
"09/24/2018","610.49","605.41","616.08","605.07","","1.86%"
"09/21/2018","599.37","595.48","607.67","593.02","","0.66%"
"09/20/2018","595.44","599.76","604.00","594.34","","-0.63%"
"09/19/2018","599.22","588.97","599.22","587.28","","1.70%"
"09/18/2018","589.19","579.29","594.10","578.19","","1.33%"
"09/17/2018","581.45","581.12","588.40","578.41","","-0.11%"
"09/14/2018","582.11","579.00","589.71","573.81","","0.54%"
"09/13/2018","578.97","593.86","593.86","577.04","","-2.50%"
"09/12/2018","593.83","584.37","600.72","584.37","","1.63%"
"09/11/2018","584.33","570.50","586.76","569.78","","2.51%"
"09/10/2018","570.00","574.47","578.27","568.39","","-0.29%"
"09/07/2018","571.67","571.84","574.45","564.16","","-0.02%"
"09/06/2018","571.80","579.82","582.35","565.31","","-1.38%"
"09/05/2018","579.78","585.44","587.04","578.94","","-1.64%"
"09/04/2018","589.45","590.97","602.27","587.93","","0.12%"
"08/31/2018","588.73","592.52","593.45","587.46","","-0.63%"
"08/30/2018","592.49","587.34","594.51","586.67","","1.07%"
"08/29/2018","586.21","578.28","588.15","576.60","","1.44%"
"08/28/2018","577.91","581.71","583.48","575.30","","-0.49%"
"08/27/2018","580.75","579.48","581.42","576.36","","0.24%"
"08/24/2018","579.38","572.30","584.27","571.54","","1.32%"
"08/23/2018","571.85","573.20","573.70","567.63","","-0.04%"
"08/22/2018","572.07","555.04","573.92","555.04","","3.07%"
"08/21/2018","555.01","551.47","560.49","550.71","","0.65%"
"08/20/2018","551.44","549.67","553.04","546.72","","0.34%"
"08/17/2018","549.57","546.79","553.79","545.19","","0.51%"
"08/16/2018","546.76","543.22","547.18","538.67","","0.66%"
"08/15/2018","543.19","558.95","558.95","538.73","","-2.81%"
"08/14/2018","558.92","560.94","570.55","556.73","","-0.35%"
"08/13/2018","560.91","564.12","566.26","548.45","","-0.55%"
"08/10/2018","564.03","557.25","565.91","551.84","","1.22%"
"08/09/2018","557.22","558.24","562.22","554.87","","-0.18%"
"08/08/2018","558.21","576.59","578.28","553.29","","-3.18%"
"08/07/2018","576.56","575.22","581.97","573.55","","0.24%"
"08/06/2018","575.19","570.86","582.69","570.86","","0.78%"
"08/03/2018","570.76","574.34","576.84","565.68","","-0.68%"
"08/02/2018","574.64","565.31","577.89","557.73","","1.93%"
"08/01/2018","563.78","572.95","572.95","561.03","","-1.59%"
"07/31/2018","572.91","583.50","585.08","570.83","","-1.95%"
"07/30/2018","584.30","574.55","586.80","573.22","","2.11%"
"07/27/2018","572.21","579.29","581.03","568.71","","-1.32%"
"07/26/2018","579.84","577.92","582.42","574.51","","0.45%"
"07/25/2018","577.22","572.06","580.47","568.14","","1.14%"
"07/24/2018","570.70","565.45","574.94","562.87","","0.93%"
"07/23/2018","565.42","568.75","577.16","563.09","","-0.52%"
"07/20/2018","568.40","568.24","573.73","563.91","","0.03%"
"07/19/2018","568.21","564.29","572.70","554.80","","0.73%"
"07/18/2018","564.10","556.60","564.43","552.36","","0.89%"
"07/17/2018","559.15","558.40","562.90","552.83","","0.14%"
"07/16/2018","558.37","582.35","582.35","555.46","","-4.10%"
"07/13/2018","582.25","576.96","587.55","572.54","","0.89%"
"07/12/2018","577.11","574.84","582.08","567.43","","0.40%"
"07/11/2018","574.81","605.10","605.10","574.81","","-5.05%"
"07/10/2018","605.41","602.75","609.80","601.83","","0.45%"
"07/09/2018","602.72","602.31","605.90","595.86","","0.08%"
"07/06/2018","602.21","595.20","603.19","588.75","","1.18%"
"07/05/2018","595.16","604.95","610.01","594.10","","-1.61%"
"07/03/2018","604.89","603.58","614.03","593.55","","0.28%"
"07/02/2018","603.22","599.80","606.49","596.45","","-0.27%"
"06/29/2018","604.84","597.91","606.96","594.89","","0.96%"
"06/28/2018","599.10","589.97","603.50","589.31","","0.95%"
"06/27/2018","593.44","575.25","595.89","575.25","","3.17%"
"06/26/2018","575.22","556.14","576.04","552.80","","3.60%"
"06/25/2018","555.21","559.86","565.82","553.91","","-0.71%"
"06/22/2018","559.20","534.41","561.08","534.41","","4.64%"
"06/21/2018","534.39","535.77","539.85","524.68","","-0.25%"
"06/20/2018","535.75","530.12","540.96","528.49","","1.25%"
"06/19/2018","529.11","535.55","535.55","523.81","","-1.20%"
"06/18/2018","535.52","528.68","536.50","517.02","","1.31%"
"06/15/2018","528.59","543.59","545.22","525.09","","-2.75%"
"06/14/2018","543.56","542.18","546.25","539.40","","0.26%"
"06/13/2018","542.15","539.26","544.07","535.58","","0.38%"
"06/12/2018","540.10","538.16","542.83","536.19","","0.39%"
"06/11/2018","538.00","535.07","539.99","527.97","","0.56%"
"06/08/2018","534.98","536.90","538.73","530.88","","-0.32%"
"06/07/2018","536.68","530.41","537.58","527.57","","1.89%"
"06/06/2018","526.73","533.15","536.73","523.31","","-1.20%"
"06/05/2018","533.12","529.06","533.12","522.63","","1.19%"
"06/04/2018","526.83","535.46","537.25","525.45","","-1.60%"
"06/01/2018","535.37","546.27","547.82","535.37","","-1.83%"
"05/31/2018","545.35","554.30","554.95","542.10","","-1.71%"
"05/30/2018","554.84","543.77","557.11","539.95","","2.22%"
"05/29/2018","542.77","542.44","547.73","536.34","","-1.67%"
"05/25/2018","552.01","575.34","575.51","548.92","","-4.00%"
"05/24/2018","574.99","584.42","584.75","573.52","","-1.57%"
"05/23/2018","584.15","586.83","587.48","578.94","","-0.49%"
"05/22/2018","587.04","588.26","592.65","585.66","","-0.20%"
"05/21/2018","588.23","583.51","588.80","579.94","","1.39%"
"05/18/2018","580.17","581.80","584.07","577.98","","-0.28%"
"05/17/2018","581.77","581.68","588.11","579.08","","0.02%"
"05/16/2018","581.65","580.11","581.65","575.15","","0.27%"
"05/15/2018","580.08","576.99","584.71","572.85","","0.54%"
"05/14/2018","576.96","574.44","578.75","571.03","","0.45%"
"05/11/2018","574.35","579.83","581.50","574.35","","-0.89%"
"05/10/2018","579.49","577.51","583.52","572.98","","0.35%"
"05/09/2018","577.48","568.63","579.22","568.63","","3.02%"
"05/08/2018","560.56","574.09","574.09","549.14","","-2.35%"
"05/07/2018","574.05","565.86","574.54","565.86","","1.46%"
"05/04/2018","565.77","555.55","567.64","552.87","","1.89%"
"05/03/2018","555.27","551.22","556.57","545.54","","0.74%"
"05/02/2018","551.19","545.67","551.68","543.08","","1.02%"
"05/01/2018","545.65","556.36","558.54","542.40","","-1.92%"
"04/30/2018","556.33","551.95","562.49","545.21","","0.71%"
"04/27/2018","552.43","552.67","554.38","548.86","","-0.13%"
"04/26/2018","553.13","553.13","557.92","549.56","","0.21%"
"04/25/2018","551.97","550.26","552.86","544.59","","0.52%"
"04/24/2018","549.10","559.16","562.48","548.78","","-1.37%"
"04/23/2018","556.70","554.75","556.70","544.53","","0.37%"
"04/20/2018","554.67","554.18","556.70","547.37","","0.11%"
"04/19/2018","554.07","555.21","563.88","552.53","","-0.20%"
"04/18/2018","555.18","539.29","555.18","539.29","","2.95%"
"04/17/2018","539.26","538.29","540.88","531.97","","0.47%"
"04/16/2018","536.72","545.88","545.88","535.91","","-1.67%"
"04/13/2018","545.81","542.73","548.16","539.81","","0.57%"
"04/12/2018","542.70","540.93","544.87","534.58","","0.33%"
"04/11/2018","540.91","530.35","545.38","527.51","","2.00%"
"04/10/2018","530.32","513.65","530.45","511.94","","3.25%"
"04/09/2018","513.63","502.66","515.07","502.60","","2.20%"
"04/06/2018","502.59","514.33","515.63","500.57","","-2.32%"
"04/05/2018","514.55","513.17","519.17","510.83","","0.27%"
"04/04/2018","513.15","514.28","515.25","502.62","","-0.22%"
"04/03/2018","514.26","509.64","516.28","509.48","","0.80%"
"04/02/2018","510.19","526.70","529.70","509.70","","-2.95%"
"03/29/2018","525.71","521.17","528.30","519.48","","0.87%"
"03/28/2018","521.15","528.19","528.19","515.89","","-1.33%"
"03/27/2018","528.16","531.40","537.39","527.11","","-0.45%"
"03/26/2018","530.57","533.00","538.58","526.76","","-0.49%"
"03/23/2018","533.16","519.64","533.16","519.24","","2.46%"
"03/22/2018","520.35","527.39","529.98","520.02","","-1.33%"
"03/21/2018","527.36","515.71","528.09","514.50","","2.57%"
"03/20/2018","514.15","503.55","517.63","503.38","","2.28%"
"03/19/2018","502.71","504.98","505.22","497.29","","-0.44%"
"03/16/2018","504.91","495.28","505.47","494.63","","1.90%"
"03/15/2018","495.50","493.64","498.25","492.51","","0.38%"
"03/14/2018","493.62","491.43","496.12","486.82","","0.45%"
"03/13/2018","491.41","496.21","501.25","487.79","","-0.96%"
"03/12/2018","496.19","501.42","503.65","490.61","","-1.00%"
"03/09/2018","501.19","485.86","501.19","485.86","","3.16%"
"03/08/2018","485.84","495.08","495.95","485.45","","-1.66%"
"03/07/2018","494.02","501.13","505.50","489.66","","-2.31%"
"03/06/2018","505.71","505.47","511.05","502.40","","0.05%"
"03/05/2018","505.45","497.45","507.15","493.98","","2.17%"
"03/02/2018","494.72","494.64","496.74","485.83","","0.43%"
"03/01/2018","492.60","497.85","499.38","486.13","","-1.05%"
"02/28/2018","497.82","507.51","512.04","497.82","","-2.17%"
"02/27/2018","508.86","516.70","517.34","506.60","","-1.40%"
"02/26/2018","516.11","513.20","518.69","509.32","","0.58%"
"02/23/2018","513.13","506.83","514.50","503.36","","1.25%"
"02/22/2018","506.81","498.01","509.31","491.07","","1.77%"
"02/21/2018","497.99","497.83","499.04","491.85","","-0.17%"
"02/20/2018","498.85","503.70","505.71","496.11","","0.41%"
"02/16/2018","496.83","495.30","499.33","490.53","","0.63%"
"02/15/2018","493.74","488.41","495.84","481.07","","1.10%"
"02/14/2018","488.39","474.59","488.39","469.02","","2.51%"
"02/13/2018","476.43","478.76","480.46","470.21","","-0.10%"
"02/12/2018","476.89","476.71","488.72","476.68","","0.17%"
"02/09/2018","476.10","491.81","491.81","467.34","","-3.19%"
"02/08/2018","491.79","495.99","499.16","487.38","","-1.02%"
"02/07/2018","496.87","509.73","516.01","492.53","","-2.52%"
"02/06/2018","509.71","511.32","516.87","507.54","","-1.18%"
"02/05/2018","515.80","526.25","526.25","511.46","","-1.97%"
"02/02/2018","526.19","531.01","532.95","518.39","","-0.53%"
"02/01/2018","528.99","521.59","528.99","519.66","","1.66%"
"01/31/2018","520.36","512.64","520.36","512.64","","0.36%"
"01/30/2018","518.49","527.01","527.01","515.36","","-1.61%"
"01/29/2018","526.99","532.54","534.23","522.33","","-0.87%"
"01/26/2018","531.59","523.55","533.12","523.47","","0.96%"
"01/25/2018","526.51","528.60","535.43","526.51","","-0.15%"
"01/24/2018","527.29","517.81","527.29","517.24","","1.77%"
"01/23/2018","518.11","513.21","519.72","511.92","","1.42%"
"01/22/2018","510.86","509.57","515.27","506.84","","0.42%"
"01/19/2018","508.70","513.37","513.37","504.53","","-0.91%"
"01/18/2018","513.35","515.35","515.92","509.73","","-0.04%"
"01/17/2018","513.57","511.56","515.25","508.18","","0.40%"
"01/16/2018","511.54","516.03","519.65","509.45","","-0.85%"
"01/12/2018","515.95","509.93","515.95","505.96","","0.85%"
"01/11/2018","511.60","508.69","518.72","508.50","","0.40%"
"01/10/2018","509.58","507.96","510.45","505.89","","0.93%"
"01/09/2018","504.86","499.10","506.92","495.67","","1.97%"
"01/08/2018","495.11","494.46","496.79","492.06","","0.49%"
"01/05/2018","492.72","496.73","497.53","490.07","","-0.91%"
"01/04/2018","497.27","495.83","498.80","493.99","","0.62%"
"01/03/2018","494.20","484.10","494.53","483.38","","2.09%"
"01/02/2018","484.08","482.96","487.05","482.08","","-0.07%"
"12/29/2017","484.41","479.76","484.89","479.68","","0.97%"
"12/28/2017","479.74","477.57","480.14","476.69","","0.34%"
"12/27/2017","478.11","479.48","480.44","475.71","","-0.55%"
"12/26/2017","480.74","469.68","480.74","467.51","","2.58%"
"12/22/2017","468.65","466.24","468.81","463.92","","0.19%"
"12/21/2017","467.75","465.58","467.83","461.98","","0.47%"
"12/20/2017","465.56","462.36","465.56","460.84","","0.92%"
"12/19/2017","461.30","458.57","462.42","458.50","","0.60%"
"12/18/2017","458.56","460.16","463.29","455.83","","-0.18%"
"12/15/2017","459.39","457.38","460.83","456.74","","0.44%"
"12/14/2017","457.37","453.44","457.69","449.60","","0.87%"
"12/13/2017","453.43","458.46","463.04","453.43","","-0.98%"
"12/12/2017","457.93","464.35","469.32","455.70","","-1.50%"
"12/11/2017","464.91","459.06","465.20","456.40","","1.09%"
"12/08/2017","459.88","454.29","463.10","453.36","","1.19%"
"12/07/2017","454.46","449.57","455.02","447.49","","1.31%"
"12/06/2017","448.59","460.54","461.50","448.59","","-2.88%"
"12/05/2017","461.88","460.68","464.21","457.55","","0.26%"
"12/04/2017","460.66","466.60","466.84","460.34","","-1.52%"
"12/01/2017","467.75","460.05","471.92","459.57","","1.68%"
"11/30/2017","460.04","459.80","464.52","455.95","","0.18%"
"11/29/2017","459.22","462.43","467.07","454.97","","-1.19%"
"11/28/2017","464.73","463.85","465.69","460.32","","-0.20%"
"11/27/2017","465.68","472.41","472.41","461.27","","-1.41%"
"11/24/2017","472.36","464.91","472.84","464.91","","1.61%"
"11/22/2017","464.87","457.26","465.27","457.18","","2.10%"
"11/21/2017","455.32","451.48","458.29","451.32","","0.73%"
"11/20/2017","452.02","454.43","456.03","446.73","","-0.50%"
"11/17/2017","454.30","443.88","454.62","443.88","","2.46%"
"11/16/2017","443.39","444.43","447.15","441.87","","-0.30%"
