Exchange Date,Close,Net,%Chg,Open,Low,High,
19-Jan-2016,"1,394.30",+4.00,+0.29%,"1,388.45","1,387.14","1,404.98",
18-Jan-2016,"1,390.31",-3.31,-0.24%,"1,394.98","1,390.18","1,396.20",
15-Jan-2016,"1,393.62",-32.25,-2.26%,"1,420.35","1,383.25","1,422.88",
14-Jan-2016,"1,425.86",+5.57,+0.39%,"1,422.05","1,404.77","1,432.06",
13-Jan-2016,"1,420.29",-18.52,-1.29%,"1,437.38","1,419.22","1,451.30",
12-Jan-2016,"1,438.81",+4.42,+0.31%,"1,434.87","1,429.62","1,447.76",
11-Jan-2016,"1,434.38",+5.64,+0.39%,"1,439.04","1,425.24","1,445.16",
08-Jan-2016,"1,428.75",-12.93,-0.90%,"1,445.10","1,427.67","1,450.38",
07-Jan-2016,"1,441.67",-52.28,-3.50%,"1,473.42","1,441.67","1,473.67",
06-Jan-2016,"1,493.95",-23.49,-1.55%,"1,514.20","1,490.26","1,514.70",
05-Jan-2016,"1,517.44",+11.40,+0.76%,"1,518.50","1,512.10","1,521.41",
04-Jan-2016,"1,506.05",-25.35,-1.66%,"1,535.74","1,494.08","1,535.85",
01-Jan-2016,"1,531.40",+0.28,+0.02%,,,,
31-Dec-2015,"1,531.11",-2.82,-0.18%,"1,543.82","1,531.11","1,544.40",
30-Dec-2015,"1,533.93",-10.09,-0.65%,"1,542.89","1,533.87","1,544.50",
29-Dec-2015,"1,544.03",+20.65,+1.36%,"1,529.72","1,529.62","1,546.52",
28-Dec-2015,"1,523.38",-1.55,-0.10%,"1,526.64","1,517.79","1,527.29",
25-Dec-2015,"1,524.93",-1.19,-0.08%,"1,525.96","1,524.88","1,526.17",
24-Dec-2015,"1,526.12",-6.10,-0.40%,"1,524.68","1,524.68","1,528.63",
23-Dec-2015,"1,532.22",+25.77,+1.71%,"1,512.39","1,512.25","1,533.72",
22-Dec-2015,"1,506.46",+4.53,+0.30%,"1,496.05","1,495.89","1,507.67",
21-Dec-2015,"1,501.93",-1.76,-0.12%,"1,497.66","1,495.70","1,507.73",
18-Dec-2015,"1,503.69",-25.39,-1.66%,"1,523.71","1,503.69","1,526.16",
17-Dec-2015,"1,529.08",-0.33,-0.02%,"1,539.99","1,528.72","1,549.79",
16-Dec-2015,"1,529.41",+22.42,+1.49%,"1,509.78","1,509.72","1,530.12",
15-Dec-2015,"1,506.98",+21.74,+1.46%,"1,493.39","1,491.47","1,511.95",
14-Dec-2015,"1,485.24",-5.46,-0.37%,"1,489.09","1,473.77","1,490.15",
11-Dec-2015,"1,490.70",-30.22,-1.99%,"1,513.92","1,489.30","1,514.65",
10-Dec-2015,"1,520.92",+11.29,+0.75%,"1,523.29","1,518.12","1,527.48",
09-Dec-2015,"1,509.63",-24.08,-1.57%,"1,515.96","1,506.20","1,527.18",
08-Dec-2015,"1,533.72",-22.88,-1.47%,"1,547.31","1,527.75","1,547.69",
07-Dec-2015,"1,556.60",-0.53,-0.03%,"1,563.92","1,551.32","1,567.76",
04-Dec-2015,"1,557.13",+22.82,+1.49%,"1,545.51","1,537.09","1,557.85",
03-Dec-2015,"1,534.30",-64.26,-4.02%,"1,551.91","1,534.30","1,555.33",
02-Dec-2015,"1,598.56",-10.06,-0.63%,"1,612.43","1,598.56","1,613.81",
01-Dec-2015,"1,608.62",+4.54,+0.28%,"1,593.95","1,593.87","1,609.91",
30-Nov-2015,"1,604.09",-1.48,-0.09%,"1,609.31","1,604.01","1,610.37",
27-Nov-2015,"1,605.57",-0.47,-0.03%,"1,608.32","1,602.53","1,608.80",
26-Nov-2015,"1,606.04",+8.23,+0.52%,"1,601.69","1,601.47","1,606.10",
25-Nov-2015,"1,597.81",+4.33,+0.27%,"1,596.19","1,594.93","1,601.50",
24-Nov-2015,"1,593.48",-2.63,-0.16%,"1,595.56","1,583.33","1,596.47",
23-Nov-2015,"1,596.11",-3.84,-0.24%,"1,599.98","1,594.01","1,601.97",
20-Nov-2015,"1,599.95",+15.38,+0.97%,"1,597.29","1,595.20","1,605.55",
19-Nov-2015,"1,584.56",-2.55,-0.16%,"1,576.99","1,576.91","1,586.97",
18-Nov-2015,"1,587.11",+11.98,+0.76%,"1,572.40","1,570.37","1,588.32",
17-Nov-2015,"1,575.13",+14.43,+0.92%,"1,566.33","1,566.30","1,582.38",
16-Nov-2015,"1,560.70",+25.67,+1.67%,"1,549.32","1,543.87","1,560.70",
13-Nov-2015,"1,535.02",-10.22,-0.66%,"1,552.59","1,535.02","1,552.74",
12-Nov-2015,"1,545.24",-29.63,-1.88%,"1,565.06","1,545.24","1,566.38",
11-Nov-2015,"1,574.87",-1.65,-0.10%,"1,574.33","1,573.50","1,581.32",
10-Nov-2015,"1,576.52",+2.79,+0.18%,"1,578.02","1,570.21","1,578.91",
09-Nov-2015,"1,573.73",-13.52,-0.85%,"1,584.94","1,569.35","1,588.50",
06-Nov-2015,"1,587.25",+15.00,+0.95%,"1,593.06","1,579.48","1,594.01",
05-Nov-2015,"1,572.25",-5.61,-0.36%,"1,575.14","1,567.14","1,578.65",
04-Nov-2015,"1,577.86",+11.75,+0.75%,"1,581.91","1,574.75","1,587.01",
03-Nov-2015,"1,566.11",+8.69,+0.56%,"1,563.39","1,557.95","1,569.58",
02-Nov-2015,"1,557.42",+7.39,+0.48%,"1,548.81","1,542.65","1,557.42",
30-Oct-2015,"1,550.03",-4.83,-0.31%,"1,551.74","1,548.50","1,556.32",
29-Oct-2015,"1,554.86",-14.86,-0.95%,"1,557.15","1,550.59","1,558.07",
28-Oct-2015,"1,569.71",+34.38,+2.24%,"1,552.42","1,551.71","1,569.71",
27-Oct-2015,"1,535.33",-6.80,-0.44%,"1,542.95","1,531.48","1,543.33",
26-Oct-2015,"1,542.14",-7.36,-0.48%,"1,542.78","1,540.71","1,546.14",
23-Oct-2015,"1,549.50",+28.41,+1.87%,"1,532.35","1,531.86","1,551.21",
22-Oct-2015,"1,521.09",+45.37,+3.07%,"1,505.39","1,503.28","1,521.13",
21-Oct-2015,"1,475.72",-3.05,-0.21%,"1,479.69","1,474.17","1,485.81",
20-Oct-2015,"1,478.77",-4.74,-0.32%,"1,480.79","1,476.51","1,483.62",
19-Oct-2015,"1,483.50",-0.33,-0.02%,"1,485.88","1,478.51","1,487.42",
16-Oct-2015,"1,483.83",+11.53,+0.78%,"1,476.57","1,476.49","1,483.83",
15-Oct-2015,"1,472.30",+31.52,+2.19%,"1,454.37","1,453.94","1,472.39",
14-Oct-2015,"1,440.78",-19.37,-1.33%,"1,447.81","1,440.65","1,449.57",
13-Oct-2015,"1,460.15",-14.44,-0.98%,"1,471.00","1,458.84","1,471.05",
12-Oct-2015,"1,474.59",+0.41,+0.03%,"1,474.13","1,470.96","1,476.27",
09-Oct-2015,"1,474.17",-0.88,-0.06%,"1,466.41","1,466.39","1,477.35",
08-Oct-2015,"1,475.05",+3.33,+0.23%,"1,465.82","1,461.78","1,477.08",
07-Oct-2015,"1,471.72",+15.40,+1.06%,"1,461.14","1,460.83","1,476.67",
06-Oct-2015,"1,456.32",-7.68,-0.52%,"1,452.52","1,452.48","1,461.14",
05-Oct-2015,"1,464.00",+30.21,+2.11%,"1,435.15","1,435.15","1,464.13",
02-Oct-2015,"1,433.78",+15.18,+1.07%,"1,415.86","1,403.58","1,433.78",
01-Oct-2015,"1,418.61",+3.15,+0.22%,"1,413.37","1,408.33","1,423.81",
30-Sep-2015,"1,415.45",+36.69,+2.66%,"1,388.16","1,387.91","1,415.94",
29-Sep-2015,"1,378.77",-8.80,-0.63%,"1,387.46","1,374.39","1,387.53",
28-Sep-2015,"1,387.56",-37.05,-2.60%,"1,419.07","1,387.07","1,419.50",
25-Sep-2015,"1,424.61",+10.97,+0.78%,"1,414.86","1,413.89","1,434.46",
24-Sep-2015,"1,413.64",-13.85,-0.97%,"1,421.90","1,401.98","1,422.17",
23-Sep-2015,"1,427.49",-12.29,-0.85%,"1,430.84","1,425.70","1,435.92",
22-Sep-2015,"1,439.79",-16.43,-1.13%,"1,465.15","1,434.15","1,466.22",
21-Sep-2015,"1,456.21",+13.77,+0.95%,"1,454.22","1,452.22","1,463.83",
18-Sep-2015,"1,442.44",-3.02,-0.21%,"1,464.65","1,437.66","1,464.81",
17-Sep-2015,"1,445.46",-19.52,-1.33%,"1,447.34","1,445.46","1,462.51",
16-Sep-2015,"1,464.98",+14.58,+1.01%,"1,448.73","1,448.45","1,465.36",
15-Sep-2015,"1,450.40",+18.80,+1.31%,"1,439.41","1,436.87","1,452.36",
14-Sep-2015,"1,431.60",-3.26,-0.23%,"1,440.08","1,429.98","1,442.26",
11-Sep-2015,"1,434.86",-6.61,-0.46%,"1,434.38","1,425.99","1,436.78",
10-Sep-2015,"1,441.47",-11.75,-0.81%,"1,444.05","1,434.09","1,448.72",
09-Sep-2015,"1,453.22",+0.32,+0.02%,"1,453.07","1,452.41","1,476.89",
08-Sep-2015,"1,452.89",+21.30,+1.49%,"1,427.78","1,427.24","1,453.85",
07-Sep-2015,"1,431.59",-0.05,-0.00%,"1,428.87","1,427.58","1,434.00",
04-Sep-2015,"1,431.64",-27.71,-1.90%,"1,457.89","1,428.39","1,457.89",
03-Sep-2015,"1,459.35",+20.12,+1.40%,"1,453.93","1,452.69","1,471.44",
02-Sep-2015,"1,439.22",+24.79,+1.75%,"1,424.75","1,422.94","1,439.46",
01-Sep-2015,"1,414.44",-53.26,-3.63%,"1,454.30","1,410.74","1,454.56",
31-Aug-2015,"1,467.69",-15.50,-1.05%,"1,477.98","1,463.97","1,478.50",
28-Aug-2015,"1,483.19",+15.15,+1.03%,"1,477.76","1,476.08","1,484.11",
27-Aug-2015,"1,468.05",+39.43,+2.76%,"1,436.07","1,436.03","1,469.80",
26-Aug-2015,"1,428.61",+53.01,+3.85%,"1,399.79","1,397.06","1,428.61",
25-Aug-2015,"1,375.60",+7.47,+0.55%,"1,380.50","1,374.36","1,410.84",
24-Aug-2015,"1,368.13",-81.73,-5.64%,"1,421.68","1,352.27","1,421.68",
21-Aug-2015,"1,449.86",-60.02,-3.97%,"1,490.92","1,449.86","1,490.92",
20-Aug-2015,"1,509.87",-42.71,-2.75%,"1,537.17","1,509.87","1,538.03",
19-Aug-2015,"1,552.58",-30.47,-1.92%,"1,568.57","1,548.88","1,569.95",
18-Aug-2015,"1,583.05",+4.46,+0.28%,"1,587.54","1,581.69","1,588.27",
17-Aug-2015,"1,578.60",+8.38,+0.53%,"1,574.16","1,565.90","1,578.99",
14-Aug-2015,"1,570.22",+8.12,+0.52%,"1,568.78","1,565.05","1,570.99",
13-Aug-2015,"1,562.10",+0.23,+0.01%,"1,560.88","1,559.72","1,567.16",
12-Aug-2015,"1,561.87",-22.94,-1.45%,"1,567.53","1,545.43","1,567.81",
11-Aug-2015,"1,584.81",-18.87,-1.18%,"1,602.56","1,580.03","1,603.26",
10-Aug-2015,"1,603.68",+10.13,+0.64%,"1,585.93","1,585.08","1,606.14",
07-Aug-2015,"1,593.56",-11.01,-0.69%,"1,598.18","1,589.54","1,598.96",
06-Aug-2015,"1,604.57",-12.03,-0.74%,"1,615.97","1,601.72","1,616.89",
05-Aug-2015,"1,616.60",-0.01,-0.00%,"1,609.74","1,608.83","1,623.03",
04-Aug-2015,"1,616.61",+8.07,+0.50%,"1,617.28","1,612.22","1,620.32",
03-Aug-2015,"1,608.54",+1.54,+0.10%,"1,609.73","1,603.10","1,611.63",
31-Jul-2015,"1,607.00",-2.89,-0.18%,"1,602.92","1,602.92","1,611.68",
30-Jul-2015,"1,609.89",+6.92,+0.43%,"1,609.48","1,600.82","1,611.69",
29-Jul-2015,"1,602.97",+23.07,+1.46%,"1,592.96","1,591.67","1,603.61",
28-Jul-2015,"1,579.90",+16.85,+1.08%,"1,565.53","1,564.14","1,582.30",
27-Jul-2015,"1,563.05",-26.37,-1.66%,"1,572.86","1,560.47","1,574.66",
24-Jul-2015,"1,589.42",-15.89,-0.99%,"1,604.82","1,588.24","1,605.23",
23-Jul-2015,"1,605.31",-10.56,-0.65%,"1,609.77","1,604.14","1,614.38",
22-Jul-2015,"1,615.87",-9.82,-0.60%,"1,625.00","1,613.64","1,625.10",
21-Jul-2015,"1,625.69",-20.68,-1.26%,"1,629.45","1,624.07","1,630.36",
20-Jul-2015,"1,646.37",+1.72,+0.10%,"1,643.84","1,642.78","1,647.68",
17-Jul-2015,"1,644.65",+5.97,+0.36%,"1,645.07","1,640.67","1,646.78",
16-Jul-2015,"1,638.68",+23.52,+1.46%,"1,626.40","1,625.71","1,638.68",
15-Jul-2015,"1,615.16",+7.92,+0.49%,"1,617.79","1,613.06","1,619.24",
14-Jul-2015,"1,607.24",+8.72,+0.55%,"1,598.01","1,597.98","1,609.27",
13-Jul-2015,"1,598.53",+36.69,+2.35%,"1,585.05","1,585.02","1,599.09",
10-Jul-2015,"1,561.84",+5.59,+0.36%,"1,539.10","1,538.92","1,563.12",
09-Jul-2015,"1,556.25",+15.07,+0.98%,"1,546.14","1,541.85","1,567.68",
08-Jul-2015,"1,541.18",-25.54,-1.63%,"1,558.61","1,541.18","1,558.65",
07-Jul-2015,"1,566.72",+2.27,+0.14%,"1,571.26","1,550.01","1,572.60",
06-Jul-2015,"1,564.45",-5.47,-0.35%,"1,573.86","1,557.46","1,574.45",
03-Jul-2015,"1,569.92",-6.59,-0.42%,"1,572.20","1,568.30","1,572.47",
02-Jul-2015,"1,576.51",-4.36,-0.28%,"1,575.11","1,573.59","1,580.37",
01-Jul-2015,"1,580.87",+22.17,+1.42%,"1,570.23","1,569.68","1,584.22",
30-Jun-2015,"1,558.70",+12.10,+0.78%,"1,561.91","1,556.04","1,569.73",
29-Jun-2015,"1,546.60",-44.43,-2.79%,"1,578.17","1,546.60","1,578.32",
26-Jun-2015,"1,591.03",+0.99,+0.06%,"1,595.95","1,588.94","1,597.39",
25-Jun-2015,"1,590.04",-3.62,-0.23%,"1,594.21","1,590.04","1,596.37",
24-Jun-2015,"1,593.67",-14.35,-0.89%,"1,603.53","1,593.67","1,605.72",
23-Jun-2015,"1,608.01",+24.14,+1.52%,"1,607.39","1,605.60","1,610.34",
22-Jun-2015,"1,583.87",+20.38,+1.30%,"1,565.97","1,565.93","1,586.81",
19-Jun-2015,"1,563.49",-4.24,-0.27%,"1,568.38","1,563.49","1,571.52",
18-Jun-2015,"1,567.73",+13.16,+0.85%,"1,556.86","1,552.81","1,569.60",
17-Jun-2015,"1,554.57",-13.71,-0.87%,"1,556.78","1,549.30","1,562.57",
16-Jun-2015,"1,568.28",+10.99,+0.71%,"1,563.14","1,558.26","1,569.12",
15-Jun-2015,"1,557.29",-13.68,-0.87%,"1,566.50","1,551.92","1,567.14",
12-Jun-2015,"1,570.97",-9.78,-0.62%,"1,580.38","1,566.91","1,580.95",
11-Jun-2015,"1,580.76",+11.78,+0.75%,"1,578.43","1,577.90","1,585.77",
10-Jun-2015,"1,568.98",+16.51,+1.06%,"1,548.38","1,548.02","1,571.92",
09-Jun-2015,"1,552.47",+0.62,+0.04%,"1,555.88","1,546.55","1,557.63",
08-Jun-2015,"1,551.85",-32.55,-2.05%,"1,560.03","1,551.85","1,561.46",
05-Jun-2015,"1,584.40",+4.41,+0.28%,"1,595.56","1,578.97","1,596.20",
04-Jun-2015,"1,580.00",-7.65,-0.48%,"1,592.82","1,578.00","1,592.82",
03-Jun-2015,"1,587.65",-10.62,-0.66%,"1,581.57","1,579.72","1,592.02",
02-Jun-2015,"1,598.27",-29.44,-1.81%,"1,594.77","1,591.36","1,603.95",
01-Jun-2015,"1,627.71",+8.24,+0.51%,"1,627.85","1,623.98","1,634.93",
29-May-2015,"1,619.47",-17.07,-1.04%,"1,632.82","1,618.11","1,634.37",
28-May-2015,"1,636.54",-8.51,-0.52%,"1,640.45","1,630.59","1,641.93",
27-May-2015,"1,645.05",+6.92,+0.42%,"1,632.91","1,631.62","1,647.25",
26-May-2015,"1,638.13",-5.44,-0.33%,"1,657.00","1,634.84","1,657.06",
25-May-2015,"1,643.57",+6.26,+0.38%,"1,642.71","1,641.61","1,644.42",
22-May-2015,"1,637.31",+7.68,+0.47%,"1,643.99","1,636.52","1,646.75",
21-May-2015,"1,629.63",+3.13,+0.19%,"1,623.98","1,623.97","1,631.51",
20-May-2015,"1,626.50",+8.38,+0.52%,"1,627.87","1,624.08","1,632.18",
19-May-2015,"1,618.12",+19.45,+1.22%,"1,621.51","1,616.85","1,622.96",
18-May-2015,"1,598.66",+20.58,+1.30%,"1,597.09","1,592.70","1,598.66",
15-May-2015,"1,578.09",-2.75,-0.17%,"1,576.44","1,572.21","1,579.01",
14-May-2015,"1,580.84",+4.47,+0.28%,"1,568.40","1,567.33","1,581.73",
13-May-2015,"1,576.37",-15.45,-0.97%,"1,570.75","1,570.28","1,583.00",
12-May-2015,"1,591.82",-12.17,-0.76%,"1,595.36","1,584.76","1,597.33",
11-May-2015,"1,603.99",+2.01,+0.13%,"1,610.14","1,603.43","1,611.83",
08-May-2015,"1,601.99",+31.40,+2.00%,"1,580.62","1,580.11","1,603.97",
07-May-2015,"1,570.58",+8.76,+0.56%,"1,571.36","1,563.59","1,572.82",
06-May-2015,"1,561.82",-23.85,-1.50%,"1,561.56","1,556.07","1,569.05",
05-May-2015,"1,585.67",-21.32,-1.33%,"1,601.27","1,584.90","1,602.78",
04-May-2015,"1,606.98",+11.09,+0.69%,"1,602.82","1,601.29","1,610.33",
01-May-2015,"1,595.90",+11.15,+0.70%,"1,588.14","1,586.57","1,595.90",
30-Apr-2015,"1,584.75",-28.93,-1.79%,"1,598.25","1,582.50","1,598.25",
29-Apr-2015,"1,613.68",-28.76,-1.75%,"1,619.88","1,609.73","1,621.16",
28-Apr-2015,"1,642.44",-12.50,-0.76%,"1,640.68","1,630.73","1,642.86",
27-Apr-2015,"1,654.94",-0.55,-0.03%,"1,653.53","1,649.91","1,662.07",
24-Apr-2015,"1,655.49",-0.37,-0.02%,"1,649.00","1,648.14","1,657.21",
23-Apr-2015,"1,655.86",-10.12,-0.61%,"1,650.48","1,646.72","1,660.14",
22-Apr-2015,"1,665.98",+5.72,+0.34%,"1,661.15","1,656.53","1,666.95",
21-Apr-2015,"1,660.26",+3.10,+0.19%,"1,657.22","1,657.22","1,665.26",
20-Apr-2015,"1,657.16",+19.94,+1.22%,"1,648.91","1,646.42","1,658.75",
17-Apr-2015,"1,637.22",-23.18,-1.40%,"1,655.83","1,633.54","1,657.43",
16-Apr-2015,"1,660.39",-9.20,-0.55%,"1,661.61","1,657.65","1,667.56",
15-Apr-2015,"1,669.59",-1.31,-0.08%,"1,663.88","1,661.74","1,676.85",
14-Apr-2015,"1,670.91",-6.24,-0.37%,"1,664.25","1,662.18","1,670.91",
13-Apr-2015,"1,677.15",-1.28,-0.08%,"1,683.54","1,677.15","1,685.53",
10-Apr-2015,"1,678.43",+15.97,+0.96%,"1,670.60","1,668.68","1,678.43",
09-Apr-2015,"1,662.47",+23.69,+1.45%,"1,656.70","1,653.81","1,662.50",
08-Apr-2015,"1,638.78",+7.19,+0.44%,"1,635.02","1,633.36","1,645.27",
07-Apr-2015,"1,631.59",+15.90,+0.98%,"1,627.40","1,627.40","1,638.67",
06-Apr-2015,"1,615.69",+21.06,+1.32%,"1,607.91","1,604.25","1,616.86",
03-Apr-2015,"1,594.63",-13.07,-0.81%,"1,593.49","1,593.24","1,595.07",
02-Apr-2015,"1,607.70",-7.39,-0.46%,"1,597.80","1,597.70","1,610.27",
01-Apr-2015,"1,615.09",-7.29,-0.45%,"1,617.10","1,608.08","1,620.27",
31-Mar-2015,"1,622.38",+0.05,+0.00%,"1,637.86","1,621.79","1,640.27",
30-Mar-2015,"1,622.33",+19.66,+1.23%,"1,610.40","1,607.72","1,623.61",
27-Mar-2015,"1,602.67",-0.65,-0.04%,"1,601.51","1,597.40","1,604.64",
26-Mar-2015,"1,603.32",+2.01,+0.13%,"1,612.65","1,595.01","1,613.23",
25-Mar-2015,"1,601.31",-21.19,-1.31%,"1,616.01","1,600.23","1,620.54",
24-Mar-2015,"1,622.50",-1.99,-0.12%,"1,629.20","1,622.50","1,632.53",
23-Mar-2015,"1,624.49",-15.59,-0.95%,"1,623.10","1,619.29","1,629.22",
20-Mar-2015,"1,640.08",-2.95,-0.18%,"1,620.35","1,619.43","1,645.68",
19-Mar-2015,"1,643.03",+28.57,+1.77%,"1,654.75","1,640.33","1,659.65",
18-Mar-2015,"1,614.46",-24.33,-1.48%,"1,597.96","1,595.84","1,630.98",
17-Mar-2015,"1,638.79",-8.09,-0.49%,"1,641.92","1,632.52","1,645.28",
16-Mar-2015,"1,646.87",+7.85,+0.48%,"1,626.73","1,625.90","1,647.12",
13-Mar-2015,"1,639.02",+13.62,+0.84%,"1,647.24","1,631.23","1,648.85",
12-Mar-2015,"1,625.40",+3.03,+0.19%,"1,608.35","1,608.05","1,626.02",
11-Mar-2015,"1,622.38",+21.42,+1.34%,"1,623.11","1,620.41","1,626.95",
10-Mar-2015,"1,600.96",-4.42,-0.28%,"1,628.29","1,600.42","1,628.57",
09-Mar-2015,"1,605.38",-1.17,-0.07%,"1,605.38","1,601.46","1,607.79",
06-Mar-2015,"1,606.55",+7.23,+0.45%,"1,626.76","1,604.64","1,628.75",
05-Mar-2015,"1,599.32",+9.63,+0.61%,"1,596.96","1,595.53","1,601.91",
04-Mar-2015,"1,589.70",+6.95,+0.44%,"1,596.03","1,582.15","1,596.20",
03-Mar-2015,"1,582.75",-5.95,-0.37%,"1,589.77","1,579.15","1,591.86",
02-Mar-2015,"1,588.70",+4.79,+0.30%,"1,583.68","1,582.87","1,588.70",
27-Feb-2015,"1,583.91",-0.58,-0.04%,"1,584.29","1,582.58","1,587.75",
26-Feb-2015,"1,584.49",+20.50,+1.31%,"1,587.57","1,580.74","1,590.14",
25-Feb-2015,"1,563.99",-1.33,-0.08%,"1,562.99","1,560.87","1,566.54",
24-Feb-2015,"1,565.32",+2.79,+0.18%,"1,560.98","1,557.34","1,567.30",
23-Feb-2015,"1,562.53",+8.57,+0.55%,"1,560.77","1,557.59","1,562.53",
20-Feb-2015,"1,553.96",+4.77,+0.31%,"1,546.80","1,539.83","1,554.49",
19-Feb-2015,"1,549.19",+5.49,+0.36%,"1,549.00","1,544.24","1,551.73",
18-Feb-2015,"1,543.70",+5.76,+0.37%,"1,540.24","1,539.17","1,545.68",
17-Feb-2015,"1,537.94",-6.20,-0.40%,"1,534.79","1,531.33","1,538.70",
16-Feb-2015,"1,544.14",+4.85,+0.31%,"1,543.56","1,542.98","1,545.68",
13-Feb-2015,"1,539.29",+12.17,+0.80%,"1,530.19","1,530.19","1,539.29",
12-Feb-2015,"1,527.12",+7.77,+0.51%,"1,510.30","1,509.75","1,528.43",
11-Feb-2015,"1,519.35",-5.37,-0.35%,"1,522.29","1,514.03","1,522.61",
10-Feb-2015,"1,524.72",+10.78,+0.71%,"1,513.84","1,512.09","1,525.13",
09-Feb-2015,"1,513.94",-6.92,-0.46%,"1,518.13","1,511.63","1,519.71",
06-Feb-2015,"1,520.86",+15.42,+1.02%,"1,528.42","1,517.49","1,529.65",
05-Feb-2015,"1,505.44",-6.48,-0.43%,"1,492.95","1,490.76","1,507.33",
04-Feb-2015,"1,511.92",+17.69,+1.18%,"1,513.40","1,508.81","1,518.16",
03-Feb-2015,"1,494.23",+0.10,+0.01%,"1,475.03","1,473.01","1,496.43",
02-Feb-2015,"1,494.13",+7.74,+0.52%,"1,480.40","1,474.15","1,494.13",
30-Jan-2015,"1,486.38",-10.05,-0.67%,"1,499.80","1,486.25","1,502.15",
29-Jan-2015,"1,496.43",-0.29,-0.02%,"1,490.25","1,480.89","1,496.43",
28-Jan-2015,"1,496.72",-1.93,-0.13%,"1,510.17","1,494.43","1,515.23",
27-Jan-2015,"1,498.64",-25.39,-1.67%,"1,504.20","1,492.35","1,509.46",
26-Jan-2015,"1,524.03",+0.22,+0.01%,"1,517.19","1,514.36","1,524.81",
23-Jan-2015,"1,523.82",+18.79,+1.25%,"1,523.28","1,521.93","1,530.06",
22-Jan-2015,"1,505.03",+45.40,+3.11%,"1,491.01","1,487.60","1,505.03",
21-Jan-2015,"1,459.62",+0.38,+0.03%,"1,451.01","1,448.30","1,461.72",
20-Jan-2015,"1,459.24",+9.83,+0.68%,"1,455.07","1,451.39","1,463.54",
19-Jan-2015,"1,449.41",+1.19,+0.08%,"1,444.95","1,444.91","1,450.90",
16-Jan-2015,"1,448.22",+18.54,+1.30%,"1,438.31","1,433.72","1,450.01",
15-Jan-2015,"1,429.68",+17.02,+1.21%,"1,431.93","1,423.21","1,444.35",
14-Jan-2015,"1,412.66",-12.91,-0.91%,"1,423.86","1,402.46","1,424.05",
13-Jan-2015,"1,425.57",+8.60,+0.61%,"1,424.70","1,419.53","1,440.04",
12-Jan-2015,"1,416.97",-5.28,-0.37%,"1,424.31","1,411.98","1,425.86",
09-Jan-2015,"1,422.26",-14.45,-1.01%,"1,430.95","1,418.54","1,433.24",
08-Jan-2015,"1,436.71",+32.45,+2.31%,"1,411.16","1,411.11","1,437.50",
07-Jan-2015,"1,404.26",+12.63,+0.91%,"1,396.25","1,395.01","1,406.99",
06-Jan-2015,"1,391.63",-9.13,-0.65%,"1,405.83","1,387.80","1,407.10",
05-Jan-2015,"1,400.76",-19.83,-1.40%,"1,425.27","1,399.48","1,426.98",
02-Jan-2015,"1,420.59",+7.86,+0.56%,"1,424.57","1,414.44","1,426.84",
01-Jan-2015,"1,412.73",-0.57,-0.04%,"1,412.35","1,412.34","1,412.73",
31-Dec-2014,"1,413.30",-2.47,-0.17%,"1,422.36","1,412.71","1,424.28",
30-Dec-2014,"1,415.77",-9.39,-0.66%,"1,423.67","1,415.26","1,423.87",
29-Dec-2014,"1,425.16",+4.69,+0.33%,"1,423.43","1,421.64","1,426.48",
26-Dec-2014,"1,420.48",+8.33,+0.59%,"1,417.86","1,417.68","1,422.14",
25-Dec-2014,"1,412.14",-3.61,-0.25%,"1,412.41","1,412.14","1,413.70",
24-Dec-2014,"1,415.75",-0.82,-0.06%,"1,413.78","1,413.70","1,418.16",
23-Dec-2014,"1,416.57",+7.41,+0.53%,"1,414.73","1,413.84","1,418.03",
22-Dec-2014,"1,409.16",+4.78,+0.34%,"1,403.07","1,403.04","1,409.16",
19-Dec-2014,"1,404.39",+15.43,+1.11%,"1,396.17","1,396.17","1,406.43",
18-Dec-2014,"1,388.95",+33.73,+2.49%,"1,358.36","1,358.36","1,389.60",
17-Dec-2014,"1,355.23",+31.87,+2.41%,"1,342.36","1,335.94","1,356.61",
16-Dec-2014,"1,323.36",-7.11,-0.53%,"1,323.56","1,316.93","1,339.78",
15-Dec-2014,"1,330.46",-13.87,-1.03%,"1,347.42","1,329.36","1,350.11",
12-Dec-2014,"1,344.34",-24.88,-1.82%,"1,364.88","1,343.88","1,366.01",
11-Dec-2014,"1,369.21",+4.68,+0.34%,"1,370.38","1,365.14","1,378.66",
10-Dec-2014,"1,364.54",-27.07,-1.95%,"1,381.58","1,364.54","1,382.08",
09-Dec-2014,"1,391.61",-10.20,-0.73%,"1,396.01","1,381.11","1,396.13",
08-Dec-2014,"1,401.81",-13.35,-0.94%,"1,410.67","1,400.78","1,412.05",
05-Dec-2014,"1,415.16",+12.05,+0.86%,"1,412.01","1,411.31","1,417.26",
04-Dec-2014,"1,403.11",-10.16,-0.72%,"1,404.73","1,399.03","1,407.60",
03-Dec-2014,"1,413.27",+11.13,+0.79%,"1,409.42","1,408.45","1,413.45",
02-Dec-2014,"1,402.14",+14.79,+1.07%,"1,397.61","1,396.92","1,402.25",
01-Dec-2014,"1,387.35",-9.83,-0.70%,"1,393.83","1,385.04","1,394.83",
28-Nov-2014,"1,397.18",-2.39,-0.17%,"1,400.66","1,395.26","1,401.20",
